entity_id,group,outcome,model,AUROC,AUPRC,Brier,sensitivity,specificity,PPV,NPV,threshold,threshold_strategy,N,events,TP,FP,TN,FN
v2|S3|overall|ft_transformer,overall,y_S3,ft_transformer,0.7622401081756617,0.5639005383996034,0.19430460472686095,0.6898370086289549,0.7053622909859696,0.484185733512786,0.8501274032893212,0.4988528788089752,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1439,1533,3670,647
v2|S3|overall|cnn_1d,overall,y_S3,cnn_1d,0.7583945135273937,0.5632603135470989,0.25462418483133303,0.6831255992329818,0.6994041898904478,0.4767480762796922,0.8462790697674418,0.6656262278556824,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1425,1564,3639,661
v2|S3|overall|tabpfn,overall,y_S3,tabpfn,0.722563813302636,0.5278634594041418,0.17666681381951993,0.6466922339405561,0.6701902748414377,0.4401305057096248,0.8255208333333334,0.29607030749320984,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1349,1716,3487,737
v2|S3|overall|tabicl,overall,y_S3,tabicl,0.6811325938700827,0.47503033714588894,0.19162001302897014,0.6184084372003835,0.6305977320776475,0.4016189290161893,0.8047584007848908,0.3593805357813835,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1290,1922,3281,796
v2|S3|overall|stacking,overall,y_S3,stacking,0.7818564369070208,0.5969700262365928,0.19036802183623944,0.7061361457334612,0.718623870843744,0.501532175689479,0.8591452205882353,0.5038493610259246,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1473,1464,3739,613
v2|S4|overall|rSI_sMS,overall,y_S4,rSI_sMS,0.6137467406071249,0.18568462285702309,0.2446790313275281,0.5926449787835927,0.5922212093588575,0.13503061553335483,0.9311992355470616,0.506410538367422,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,419,2684,3898,288
v2|S4|overall|logistic_regression,overall,y_S4,logistic_regression,0.8003545308300852,0.3600043199357973,0.15863783966029138,0.7199434229137199,0.7403524764509267,0.22948602344454463,0.9609544468546638,0.4248597691718838,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,509,1709,4873,198
v2|S4|overall|catboost,overall,y_S4,catboost,0.8426841967957701,0.433699903467147,0.08699355707291347,0.743988684582744,0.7664843512610149,0.2549684924866699,0.9653654802908535,0.23649084552041333,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,526,1537,5045,181
v2|S4|overall|xgboost,overall,y_S4,xgboost,0.8414272863671312,0.43238478828324317,0.06975819518503051,0.7482319660537482,0.7699787298693406,0.258932941752325,0.9660693861990087,0.09836053848266602,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,529,1514,5068,178
v2|S4|overall|lightgbm,overall,y_S4,lightgbm,0.8408975745862124,0.4301889735037922,0.07000125359423376,0.7454031117397454,0.7660285627468855,0.25495887760038705,0.9655304481041747,0.09842379004651101,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,527,1540,5042,180
v2|S4|overall|bert_finetuned,overall,y_S4,bert_finetuned,0.7597679711974323,0.2622876145153024,0.16732818599819493,0.6831683168316832,0.7026739592828928,0.19795081967213116,0.9538049082285007,0.37127262353897095,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,483,1957,4625,224
v2|S4|overall|mlp_plr,overall,y_S4,mlp_plr,0.8359784539464495,0.4165166171399085,0.15735540325860678,0.7468175388967468,0.7708903068975995,0.2593320235756385,0.9659242337711784,0.47734808921813965,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,528,1508,5074,179
v2|S4|overall|ft_transformer,overall,y_S4,ft_transformer,0.8173417322198426,0.3457431106829187,0.20713704618276277,0.7355021216407355,0.7569127924642965,0.24528301886792453,0.9638227897078738,0.5551003217697144,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,520,1600,4982,187
v2|S4|overall|cnn_1d,overall,y_S4,cnn_1d,0.8186410840589202,0.3747495088979896,0.22799369900510447,0.7256011315417256,0.7461257976298997,0.2348901098901099,0.9619980411361411,0.6403207778930664,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,513,1671,4911,194
v2|S4|overall|tabpfn,overall,y_S4,tabpfn,0.7750547225578138,0.32787233522863074,0.07670005779953092,0.685997171145686,0.7079914919477363,0.20149563772330703,0.9545268332650553,0.06787109375,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,485,1922,4660,222
v2|S4|overall|tabicl,overall,y_S4,tabicl,0.745774877005867,0.2504195839106683,0.08418008352039034,0.6661951909476662,0.6707687632938316,0.17854435178165276,0.9492582240378413,0.15115148713812232,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,707,471,2167,4415,236
