group,analysis_split,method,feature_x,feature_y,feature_x_group,feature_y_group,pair_n,correlation
medicine,overall_le2024,pearson,prehosp_gcs,rSI_GCS,vital,derived_score,19536,0.577405891521114
medicine,overall_le2024,pearson,prehosp_gcs,rSI_GCSM,vital,derived_score,19536,0.5397164338739294
medicine,overall_le2024,pearson,prehosp_gcs,qSOFA,vital,derived_score,19536,-0.6173982819582642
medicine,overall_le2024,pearson,prehosp_gcs,NEWS2,vital,derived_score,3772,-0.5391284678011997
medicine,overall_le2024,pearson,prehosp_gcs,MEWS,vital,derived_score,19533,-0.5412919648606749
medicine,overall_le2024,pearson,prehosp_gcs,REMS,vital,derived_score,18067,-0.48067644767492046
medicine,overall_le2024,pearson,prehosp_gcs,RTS,vital,derived_score,19536,0.943482162592088
medicine,overall_le2024,pearson,prehosp_gcs_m,MAP,vital,derived_score,18070,0.08214367925118848
medicine,overall_le2024,pearson,prehosp_gcs_m,SI,vital,derived_score,19544,-0.13715063716210713
medicine,overall_le2024,pearson,prehosp_gcs_m,mSI,vital,derived_score,18070,-0.1410333108669684
medicine,overall_le2024,pearson,prehosp_gcs_m,aSI,vital,derived_score,19534,-0.24253087080233177
medicine,overall_le2024,pearson,prehosp_gcs_m,rSI,vital,derived_score,19544,0.09047888023316289
medicine,overall_le2024,pearson,prehosp_gcs_m,rSIG,vital,derived_score,19536,0.5462152300607557
medicine,overall_le2024,pearson,prehosp_gcs_m,rSIG_Age,vital,derived_score,19526,0.4128056859388053
medicine,overall_le2024,pearson,prehosp_gcs_m,SI_G,vital,derived_score,19536,-0.7792216400217806
medicine,overall_le2024,pearson,prehosp_gcs_m,SIA_G,vital,derived_score,19526,-0.7583531980229976
medicine,overall_le2024,pearson,prehosp_gcs_m,SIAVPU,vital,derived_score,19544,0.3462606176109988
medicine,overall_le2024,pearson,prehosp_gcs_m,sMS,vital,derived_score,19554,0.9066144230981611
medicine,overall_le2024,pearson,prehosp_gcs_m,rSI_sMS,vital,derived_score,19544,0.5462179640660297
medicine,overall_le2024,pearson,prehosp_gcs_m,rSI_GCS,vital,derived_score,19536,0.5462152300607557
medicine,overall_le2024,pearson,prehosp_gcs_m,rSI_GCSM,vital,derived_score,19544,0.5555888856522291
medicine,overall_le2024,pearson,prehosp_gcs_m,qSOFA,vital,derived_score,19544,-0.5567051932879713
medicine,overall_le2024,pearson,prehosp_gcs_m,NEWS2,vital,derived_score,3777,-0.48332029892499007
medicine,overall_le2024,pearson,prehosp_gcs_m,MEWS,vital,derived_score,19541,-0.5054922889425407
medicine,overall_le2024,pearson,prehosp_gcs_m,REMS,vital,derived_score,18067,-0.4512408692576029
medicine,overall_le2024,pearson,prehosp_gcs_m,RTS,vital,derived_score,19536,0.9240036418481811
medicine,overall_le2024,pearson,MAP,SI,derived_score,derived_score,18259,-0.5629279501795208
medicine,overall_le2024,pearson,MAP,mSI,derived_score,derived_score,18259,-0.5896022457108014
medicine,overall_le2024,pearson,MAP,aSI,derived_score,derived_score,18256,-0.38285861101277674
medicine,overall_le2024,pearson,MAP,rSI,derived_score,derived_score,18259,0.5556482225317612
medicine,overall_le2024,pearson,MAP,rSIG,derived_score,derived_score,18070,0.4816208204507111
medicine,overall_le2024,pearson,MAP,rSIG_Age,derived_score,derived_score,18067,0.21088687638390938
medicine,overall_le2024,pearson,MAP,SI_G,derived_score,derived_score,18070,-0.3069338875731398
medicine,overall_le2024,pearson,MAP,SIA_G,derived_score,derived_score,18067,-0.2550634936683514
medicine,overall_le2024,pearson,MAP,SIAVPU,derived_score,derived_score,18259,-0.4241064159368798
medicine,overall_le2024,pearson,MAP,sMS,derived_score,derived_score,18070,0.09252227772766021
medicine,overall_le2024,pearson,MAP,rSI_sMS,derived_score,derived_score,18070,0.4727329148619348
medicine,overall_le2024,pearson,MAP,rSI_GCS,derived_score,derived_score,18070,0.4816208204507111
medicine,overall_le2024,pearson,MAP,rSI_GCSM,derived_score,derived_score,18070,0.48535142893179134
medicine,overall_le2024,pearson,MAP,qSOFA,derived_score,derived_score,18259,-0.30625970601272734
medicine,overall_le2024,pearson,MAP,NEWS2,derived_score,derived_score,3529,-0.22907034701638704
medicine,overall_le2024,pearson,MAP,MEWS,derived_score,derived_score,18259,-0.0770413011976755
medicine,overall_le2024,pearson,MAP,REMS,derived_score,derived_score,18067,0.17152774445621288
medicine,overall_le2024,pearson,MAP,RTS,derived_score,derived_score,18070,0.16251645683934146
medicine,overall_le2024,pearson,SI,mSI,derived_score,derived_score,18259,0.9618682160935702
medicine,overall_le2024,pearson,SI,aSI,derived_score,derived_score,19732,0.7027525757282745
medicine,overall_le2024,pearson,SI,rSI,derived_score,derived_score,19742,-0.8817704453502223
medicine,overall_le2024,pearson,SI,rSIG,derived_score,derived_score,19536,-0.7674049209783675
medicine,overall_le2024,pearson,SI,rSIG_Age,derived_score,derived_score,19526,-0.40050470924999476
medicine,overall_le2024,pearson,SI,SI_G,derived_score,derived_score,19536,0.5547593503196687
medicine,overall_le2024,pearson,SI,SIA_G,derived_score,derived_score,19526,0.4614563542668038
medicine,overall_le2024,pearson,SI,SIAVPU,derived_score,derived_score,19742,0.7955782140350501
medicine,overall_le2024,pearson,SI,sMS,derived_score,derived_score,19544,-0.14836491921703715
medicine,overall_le2024,pearson,SI,rSI_sMS,derived_score,derived_score,19544,-0.7531719804960038
medicine,overall_le2024,pearson,SI,rSI_GCS,derived_score,derived_score,19536,-0.7674049209783675
medicine,overall_le2024,pearson,SI,rSI_GCSM,derived_score,derived_score,19544,-0.7760465292457487
medicine,overall_le2024,pearson,SI,qSOFA,derived_score,derived_score,19742,0.4562121860449723
medicine,overall_le2024,pearson,SI,NEWS2,derived_score,derived_score,3896,0.5525619709712231
medicine,overall_le2024,pearson,SI,MEWS,derived_score,derived_score,19739,0.56967965930512
medicine,overall_le2024,pearson,SI,REMS,derived_score,derived_score,18067,0.004070017421285975
medicine,overall_le2024,pearson,SI,RTS,derived_score,derived_score,19536,-0.2614384069931991
medicine,overall_le2024,pearson,mSI,aSI,derived_score,derived_score,18256,0.681795206950802
medicine,overall_le2024,pearson,mSI,rSI,derived_score,derived_score,18259,-0.8429640318640186
medicine,overall_le2024,pearson,mSI,rSIG,derived_score,derived_score,18070,-0.7338117134980464
medicine,overall_le2024,pearson,mSI,rSIG_Age,derived_score,derived_score,18067,-0.3950206899793069
medicine,overall_le2024,pearson,mSI,SI_G,derived_score,derived_score,18070,0.5304831184425745
medicine,overall_le2024,pearson,mSI,SIA_G,derived_score,derived_score,18067,0.4495115413960649
medicine,overall_le2024,pearson,mSI,SIAVPU,derived_score,derived_score,18259,0.7393010744252317
medicine,overall_le2024,pearson,mSI,sMS,derived_score,derived_score,18070,-0.15535468257700152
medicine,overall_le2024,pearson,mSI,rSI_sMS,derived_score,derived_score,18070,-0.7204351336859397
medicine,overall_le2024,pearson,mSI,rSI_GCS,derived_score,derived_score,18070,-0.7338117134980465
medicine,overall_le2024,pearson,mSI,rSI_GCSM,derived_score,derived_score,18070,-0.7410303490262754
medicine,overall_le2024,pearson,mSI,qSOFA,derived_score,derived_score,18259,0.37245010492339814
medicine,overall_le2024,pearson,mSI,NEWS2,derived_score,derived_score,3529,0.5062739428035011
medicine,overall_le2024,pearson,mSI,MEWS,derived_score,derived_score,18259,0.5384855285853041
medicine,overall_le2024,pearson,mSI,REMS,derived_score,derived_score,18067,0.045348132801806065
medicine,overall_le2024,pearson,mSI,RTS,derived_score,derived_score,18070,-0.22877918747324535
medicine,overall_le2024,pearson,aSI,rSI,derived_score,derived_score,19732,-0.5861434445213877
medicine,overall_le2024,pearson,aSI,rSIG,derived_score,derived_score,19526,-0.5762337909713448
medicine,overall_le2024,pearson,aSI,rSIG_Age,derived_score,derived_score,19526,-0.7706147886783897
medicine,overall_le2024,pearson,aSI,SI_G,derived_score,derived_score,19526,0.507948704433948
medicine,overall_le2024,pearson,aSI,SIA_G,derived_score,derived_score,19526,0.6509700905762373
medicine,overall_le2024,pearson,aSI,SIAVPU,derived_score,derived_score,19732,0.45505363486903966
medicine,overall_le2024,pearson,aSI,sMS,derived_score,derived_score,19534,-0.2765557593270458
medicine,overall_le2024,pearson,aSI,rSI_sMS,derived_score,derived_score,19534,-0.5741852858053385
medicine,overall_le2024,pearson,aSI,rSI_GCS,derived_score,derived_score,19526,-0.5762337909713448
medicine,overall_le2024,pearson,aSI,rSI_GCSM,derived_score,derived_score,19534,-0.5722377006979663
medicine,overall_le2024,pearson,aSI,qSOFA,derived_score,derived_score,19732,0.48465650595903004
medicine,overall_le2024,pearson,aSI,NEWS2,derived_score,derived_score,3896,0.5306674332457494
medicine,overall_le2024,pearson,aSI,MEWS,derived_score,derived_score,19729,0.5311128335146625
medicine,overall_le2024,pearson,aSI,REMS,derived_score,derived_score,18067,0.5626724073005076
medicine,overall_le2024,pearson,aSI,RTS,derived_score,derived_score,19526,-0.3393524459516822
medicine,overall_le2024,pearson,rSI,rSIG,derived_score,derived_score,19536,0.845467281733323
medicine,overall_le2024,pearson,rSI,rSIG_Age,derived_score,derived_score,19526,0.39004289503358336
medicine,overall_le2024,pearson,rSI,SI_G,derived_score,derived_score,19536,-0.4411451132418237
medicine,overall_le2024,pearson,rSI,SIA_G,derived_score,derived_score,19526,-0.35033908255839996
medicine,overall_le2024,pearson,rSI,SIAVPU,derived_score,derived_score,19742,-0.7369601624537897
medicine,overall_le2024,pearson,rSI,sMS,derived_score,derived_score,19544,0.10316674284780417
medicine,overall_le2024,pearson,rSI,rSI_sMS,derived_score,derived_score,19544,0.8295189825674661
medicine,overall_le2024,pearson,rSI,rSI_GCS,derived_score,derived_score,19536,0.8454672817333228
medicine,overall_le2024,pearson,rSI,rSI_GCSM,derived_score,derived_score,19544,0.8562224840331367
medicine,overall_le2024,pearson,rSI,qSOFA,derived_score,derived_score,19742,-0.3567276454558238
medicine,overall_le2024,pearson,rSI,NEWS2,derived_score,derived_score,3896,-0.4393088945707796
medicine,overall_le2024,pearson,rSI,MEWS,derived_score,derived_score,19739,-0.42311474154927275
medicine,overall_le2024,pearson,rSI,REMS,derived_score,derived_score,18067,0.14730380600017787
medicine,overall_le2024,pearson,rSI,RTS,derived_score,derived_score,19536,0.16915276574925675
medicine,overall_le2024,pearson,rSIG,rSIG_Age,derived_score,derived_score,19526,0.5470969943688205
medicine,overall_le2024,pearson,rSIG,SI_G,derived_score,derived_score,19536,-0.6790159305712972
medicine,overall_le2024,pearson,rSIG,SIA_G,derived_score,derived_score,19526,-0.5982281397593555
