group,outcome,target_column,analysis_split,outcome_value,feature,semantic_type,group_rows,n,missing_n,missing_percent,summary_type,median,q1,q3,count,percent
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_問卷_左瞳孔尺寸mm,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,1276,8.042354720786587
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_左瞳孔尺寸mm__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,1276,8.042354720786587
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_左瞳孔尺寸mm__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_左瞳孔尺寸mm__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_左瞳孔尺寸mm__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_右瞳孔尺寸mm,continuous_or_ordinal,15866,14579,1287,8.111685364931299,continuous_median_iqr,3.0,3.0,3.0,,
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_問卷_右瞳孔尺寸mm,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,1287,8.111685364931299
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,1287,8.111685364931299
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_血糖值mgdl,continuous_or_ordinal,15866,4361,11505,72.51355098953738,continuous_median_iqr,155.0,120.0,213.0,,
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_問卷_血糖值mgdl,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,11505,72.51355098953738
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_血糖值mgdl__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,434,2.735409050800454
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_血糖值mgdl__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_血糖值mgdl__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,10885,68.60582377410816
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_血糖值mgdl__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,186,1.172318164628766
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_氧氣流量Lmin,continuous_or_ordinal,15866,2803,13063,82.33329131476113,continuous_median_iqr,10.0,6.0,15.0,,
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_問卷_氧氣流量Lmin,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,13063,82.33329131476113
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_氧氣流量Lmin__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,13063,82.33329131476113
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_氧氣流量Lmin__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_氧氣流量Lmin__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_氧氣流量Lmin__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_靜脈輸液量ml,continuous_or_ordinal,15866,1075,14791,93.22450523131224,continuous_median_iqr,0.9,0.9,5.0,,
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_問卷_靜脈輸液量ml,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,14791,93.22450523131224
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_靜脈輸液量ml__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,14791,93.22450523131224
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_靜脈輸液量ml__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_靜脈輸液量ml__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_靜脈輸液量ml__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_體重,continuous_or_ordinal,15866,15220,646,4.0715996470439935,continuous_median_iqr,60.0,55.0,70.0,,
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_體重,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,646,4.0715996470439935
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_體重__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,646,4.0715996470439935
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_體重__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_體重__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_體重__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_燒燙傷一級%,continuous_or_ordinal,15866,15446,420,2.64717004916173,continuous_median_iqr,0.0,0.0,0.0,,
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_燒燙傷一級%,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,420,2.64717004916173
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷一級%__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,420,2.64717004916173
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷一級%__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷一級%__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷一級%__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_燒燙傷二級%,continuous_or_ordinal,15866,15446,420,2.64717004916173,continuous_median_iqr,0.0,0.0,0.0,,
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_燒燙傷二級%,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,420,2.64717004916173
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷二級%__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,420,2.64717004916173
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷二級%__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷二級%__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷二級%__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_燒燙傷三級%,continuous_or_ordinal,15866,15446,420,2.64717004916173,continuous_median_iqr,0.0,0.0,0.0,,
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_燒燙傷三級%,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,420,2.64717004916173
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷三級%__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,420,2.64717004916173
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷三級%__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷三級%__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷三級%__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_燒燙傷總%,continuous_or_ordinal,15866,15446,420,2.64717004916173,continuous_median_iqr,0.0,0.0,0.0,,
medicine,P1,y_P1,train_2020_2023,0,MISS_EMT_燒燙傷總%,missingness_indicator,15866,15866,0,0.0,binary_n_percent,,,,420,2.64717004916173
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷總%__source_missing,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,420,2.64717004916173
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷總%__not_measured,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷總%__sentinel,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷總%__invalid_or_out_of_range,missing_reason_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_城市__台北,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,420,2.64717004916173
medicine,P1,y_P1,train_2020_2023,0,EMT_城市__新北,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,15446,97.35282995083827
medicine,P1,y_P1,train_2020_2023,0,EMT_城市__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_城市__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_性別__女,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,7821,49.294087986890204
medicine,P1,y_P1,train_2020_2023,0,EMT_性別__男,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,8045,50.7059120131098
medicine,P1,y_P1,train_2020_2023,0,EMT_性別__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_性別__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_送醫路由__家屬指定送醫,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,1418,8.937350308836505
medicine,P1,y_P1,train_2020_2023,0,EMT_送醫路由__就近適當,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,13805,87.00995840161352
medicine,P1,y_P1,train_2020_2023,0,EMT_送醫路由__指揮中心,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,643,4.052691289549982
medicine,P1,y_P1,train_2020_2023,0,EMT_送醫路由__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_送醫路由__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_危急個案__0.0,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,10080,63.53208117988151
medicine,P1,y_P1,train_2020_2023,0,EMT_危急個案__1.0,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,4052,25.53888818857935
medicine,P1,y_P1,train_2020_2023,0,EMT_危急個案__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_危急個案__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,1734,10.92903063153914
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__三峽區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,52,0.3277448632295475
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__三重區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,40,0.25211143325349805
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__中和區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,4324,27.25324593470314
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__土城區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,32,0.20168914660279844
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__坪林區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,46,0.28992814824152274
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__市文山區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,407,2.5652338333543425
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__新店區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,7947,50.088239001638726
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__新莊區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,26,0.16387243161477374
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__板橋區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,189,1.1912265221227782
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__樹林區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,22,0.13866128828942392
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__永和區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,2367,14.918694062775748
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__深坑區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,115,0.7248203706038069
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__烏來區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,111,0.6996092272784571
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__石碇區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,42,0.26471700491617295
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__蘆洲區,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,23,0.14496407412076137
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,83,0.5231312240010085
medicine,P1,y_P1,train_2020_2023,0,EMT_發生地區__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,40,0.25211143325349805
medicine,P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__Google地標,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,11,0.06933064414471196
medicine,P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__區內概略,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,381,2.401361401739569
medicine,P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__國道概略,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,4,0.025211143325349804
medicine,P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__無,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,16,0.10084457330139922
medicine,P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__號,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,14445,91.04374133366949
medicine,P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__路名概略(OSM),binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,164,1.0336568763393421
medicine,P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__路段中心,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,831,5.237615025841421
medicine,P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,14,0.08823900163872432
medicine,P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_現場_意識__否,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,485,3.0568511281986637
medicine,P1,y_P1,train_2020_2023,0,EMT_現場_意識__清,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,13447,84.7535610739947
medicine,P1,y_P1,train_2020_2023,0,EMT_現場_意識__痛,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,1017,6.409933190470188
medicine,P1,y_P1,train_2020_2023,0,EMT_現場_意識__聲,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,907,5.716626749023068
medicine,P1,y_P1,train_2020_2023,0,EMT_現場_意識__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_現場_意識__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,10,0.06302785831337451
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣分類__BLS,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,8055,50.76893987142317
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣分類__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,4,0.025211143325349804
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣分類__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,7807,49.205848985251485
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,55,0.3466532207235598
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-一般受傷,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,301,1.8971385352325727
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-其它,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,85,0.5357367956636833
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-割腕,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,12,0.07563342997604941
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-吞食藥物,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,77,0.48531450901298373
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-孕婦待產,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,9,0.056725072482037064
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-急病,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,6725,42.38623471574436
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-打架受傷,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,8,0.05042228665069961
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-精神異常,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,397,2.502205975040968
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-路倒,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,213,1.342493382074877
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-車禍,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,71,0.44749779402495904
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__火警-集合住宅,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,12,0.07563342997604941
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__緊急救援-其他,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,61,0.3844699357115845
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__緊急救援-車禍救助,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,0,0.0
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,33,0.20799193243413588
medicine,P1,y_P1,train_2020_2023,0,EMT_派遣原因__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,7807,49.205848985251485
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__肢體麻痺,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,5,0.031513929156687256
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__背部疼痛,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,9,0.056725072482037064
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__胸痛/悶,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,9,0.056725072482037064
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,7,0.04411950081936216
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,15836,99.81091642505989
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__GCS<15,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,27,0.17017521744611117
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__檢查無明顯異常,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,1121,7.065422916929283
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__肢體運動感覺異常,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,26,0.16387243161477374
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__轉向困難,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,5,0.031513929156687256
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__頸椎瘀青疼痛,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,16,0.10084457330139922
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__OTHER_RARE,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,4,0.025211143325349804
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__MISSING,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,14667,92.4429597882264
medicine,P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__其他,binary_indicator,15866,15866,0,0.0,binary_n_percent,,,,61,0.3844699357115845
