outcome,target_column,analysis_split,outcome_value,feature,semantic_type,group_rows,n,missing_n,missing_percent,summary_type,median,q1,q3,count,percent
S2,y_S2,validation_2024,0,MISSREASON_EMT_發生地點_到慈濟_開車km__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_發生地點_到慈濟_直線km,continuous_or_ordinal,7213,7209,4,0.05545542769998614,continuous_median_iqr,2.158,1.4,3.129,,
S2,y_S2,validation_2024,0,MISS_EMT_發生地點_到慈濟_直線km,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,4,0.05545542769998614
S2,y_S2,validation_2024,0,MISSREASON_EMT_發生地點_到慈濟_直線km__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,4,0.05545542769998614
S2,y_S2,validation_2024,0,MISSREASON_EMT_發生地點_到慈濟_直線km__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_發生地點_到慈濟_直線km__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_發生地點_到慈濟_直線km__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_反應時間分,continuous_or_ordinal,7213,7189,24,0.3327325661999168,continuous_median_iqr,5.0,4.0,7.0,,
S2,y_S2,validation_2024,0,MISS_EMT_反應時間分,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,24,0.3327325661999168
S2,y_S2,validation_2024,0,MISSREASON_EMT_反應時間分__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,24,0.3327325661999168
S2,y_S2,validation_2024,0,MISSREASON_EMT_反應時間分__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_反應時間分__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_反應時間分__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_現場停留分,continuous_or_ordinal,7213,7196,17,0.2356855677249411,continuous_median_iqr,10.0,6.0,14.0,,
S2,y_S2,validation_2024,0,MISS_EMT_現場停留分,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,17,0.2356855677249411
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場停留分__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,17,0.2356855677249411
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場停留分__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場停留分__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場停留分__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_送醫途中分,continuous_or_ordinal,7213,7198,15,0.20795785387494803,continuous_median_iqr,6.0,4.0,9.0,,
S2,y_S2,validation_2024,0,MISS_EMT_送醫途中分,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,15,0.20795785387494803
S2,y_S2,validation_2024,0,MISSREASON_EMT_送醫途中分__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,15,0.20795785387494803
S2,y_S2,validation_2024,0,MISSREASON_EMT_送醫途中分__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_送醫途中分__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_送醫途中分__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_現場_舒張壓,continuous_or_ordinal,7213,0,7213,100.0,continuous_median_iqr,,,,,
S2,y_S2,validation_2024,0,MISS_EMT_現場_舒張壓,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,7213,100.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_舒張壓__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_舒張壓__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,103,1.427977263274643
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_舒張壓__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_舒張壓__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,7110,98.57202273672536
S2,y_S2,validation_2024,0,EMT_現場_脈搏,continuous_or_ordinal,7213,7081,132,1.8300291140995424,continuous_median_iqr,87.0,78.0,97.0,,
S2,y_S2,validation_2024,0,MISS_EMT_現場_脈搏,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,132,1.8300291140995424
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_脈搏__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_脈搏__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_脈搏__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,128,1.7745736863995565
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_脈搏__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,4,0.05545542769998614
S2,y_S2,validation_2024,0,EMT_現場_呼吸,continuous_or_ordinal,7213,7079,134,1.8577568279495356,continuous_median_iqr,18.0,18.0,18.0,,
S2,y_S2,validation_2024,0,MISS_EMT_現場_呼吸,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,134,1.8577568279495356
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_呼吸__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_呼吸__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_呼吸__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,128,1.7745736863995565
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_呼吸__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,6,0.0831831415499792
S2,y_S2,validation_2024,0,EMT_現場_SPO2,continuous_or_ordinal,7213,7070,143,1.9825315402745045,continuous_median_iqr,98.0,96.0,99.0,,
S2,y_S2,validation_2024,0,MISS_EMT_現場_SPO2,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,143,1.9825315402745045
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_SPO2__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_SPO2__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_SPO2__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,130,1.8023014002495494
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_SPO2__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,13,0.18023014002495494
S2,y_S2,validation_2024,0,EMT_現場_體溫,continuous_or_ordinal,7213,7076,137,1.8993483987245252,continuous_median_iqr,36.2,36.0,36.7,,
S2,y_S2,validation_2024,0,MISS_EMT_現場_體溫,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,137,1.8993483987245252
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_體溫__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,1,0.013863856924996535
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_體溫__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_體溫__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,130,1.8023014002495494
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_體溫__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,6,0.0831831415499792
S2,y_S2,validation_2024,0,EMT_現場_GCS,continuous_or_ordinal,7213,7028,185,2.5648135311243587,continuous_median_iqr,15.0,15.0,15.0,,
S2,y_S2,validation_2024,0,MISS_EMT_現場_GCS,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,185,2.5648135311243587
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,50,0.6931928462498267
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,135,1.871620684874532
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_現場_GCS_E,continuous_or_ordinal,7213,7034,179,2.48163038957438,continuous_median_iqr,4.0,4.0,4.0,,
S2,y_S2,validation_2024,0,MISS_EMT_現場_GCS_E,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,179,2.48163038957438
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_E__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,50,0.6931928462498267
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_E__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_E__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,129,1.7884375433245527
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_E__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_現場_GCS_V,continuous_or_ordinal,7213,7029,184,2.5509496741993622,continuous_median_iqr,5.0,5.0,5.0,,
S2,y_S2,validation_2024,0,MISS_EMT_現場_GCS_V,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,184,2.5509496741993622
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_V__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,50,0.6931928462498267
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_V__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_V__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,134,1.8577568279495356
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_V__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_現場_GCS_M,continuous_or_ordinal,7213,7035,178,2.467766532649383,continuous_median_iqr,6.0,6.0,6.0,,
S2,y_S2,validation_2024,0,MISS_EMT_現場_GCS_M,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,178,2.467766532649383
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_M__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,50,0.6931928462498267
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_M__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_M__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,128,1.7745736863995565
S2,y_S2,validation_2024,0,MISSREASON_EMT_現場_GCS_M__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_車上_舒張壓,continuous_or_ordinal,7213,6160,1053,14.59864134202135,continuous_median_iqr,77.0,68.0,87.0,,
S2,y_S2,validation_2024,0,MISS_EMT_車上_舒張壓,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,1053,14.59864134202135
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_舒張壓__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,773,10.716761403022321
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_舒張壓__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_舒張壓__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,280,3.8818799389990297
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_舒張壓__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_車上_脈搏,continuous_or_ordinal,7213,6302,911,12.629973658671842,continuous_median_iqr,88.0,78.0,99.0,,
S2,y_S2,validation_2024,0,MISS_EMT_車上_脈搏,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,911,12.629973658671842
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_脈搏__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,771,10.689033689172328
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_脈搏__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_脈搏__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,135,1.871620684874532
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_脈搏__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,5,0.06931928462498267
S2,y_S2,validation_2024,0,EMT_車上_呼吸,continuous_or_ordinal,7213,6301,912,12.64383751559684,continuous_median_iqr,18.0,18.0,18.0,,
S2,y_S2,validation_2024,0,MISS_EMT_車上_呼吸,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,912,12.64383751559684
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_呼吸__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,771,10.689033689172328
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_呼吸__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_呼吸__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,135,1.871620684874532
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_呼吸__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,6,0.0831831415499792
S2,y_S2,validation_2024,0,EMT_車上_SPO2,continuous_or_ordinal,7213,6299,914,12.671565229446832,continuous_median_iqr,98.0,97.0,99.0,,
S2,y_S2,validation_2024,0,MISS_EMT_車上_SPO2,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,914,12.671565229446832
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_SPO2__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,771,10.689033689172328
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_SPO2__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_SPO2__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,137,1.8993483987245252
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_SPO2__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,6,0.0831831415499792
S2,y_S2,validation_2024,0,EMT_車上_體溫,continuous_or_ordinal,7213,6295,918,12.727020657146818,continuous_median_iqr,36.2,36.0,36.7,,
S2,y_S2,validation_2024,0,MISS_EMT_車上_體溫,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,918,12.727020657146818
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_體溫__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,773,10.716761403022321
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_體溫__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_體溫__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,139,1.9270761125745182
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_體溫__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,6,0.0831831415499792
S2,y_S2,validation_2024,0,EMT_車上_GCS,continuous_or_ordinal,7213,7025,188,2.6064051018993486,continuous_median_iqr,15.0,15.0,15.0,,
S2,y_S2,validation_2024,0,MISS_EMT_車上_GCS,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,188,2.6064051018993486
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,46,0.6377374185498406
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,142,1.9686676833495078
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_車上_GCS_E,continuous_or_ordinal,7213,7031,182,2.5232219603493693,continuous_median_iqr,4.0,4.0,4.0,,
S2,y_S2,validation_2024,0,MISS_EMT_車上_GCS_E,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,182,2.5232219603493693
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_E__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,46,0.6377374185498406
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_E__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_E__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,136,1.8854845417995287
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_E__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_車上_GCS_V,continuous_or_ordinal,7213,7026,187,2.5925412449743517,continuous_median_iqr,5.0,5.0,5.0,,
S2,y_S2,validation_2024,0,MISS_EMT_車上_GCS_V,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,187,2.5925412449743517
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_V__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,46,0.6377374185498406
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_V__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_V__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,141,1.9548038264245111
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_V__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_車上_GCS_M,continuous_or_ordinal,7213,7032,181,2.509358103424373,continuous_median_iqr,6.0,6.0,6.0,,
S2,y_S2,validation_2024,0,MISS_EMT_車上_GCS_M,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,181,2.509358103424373
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_M__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,46,0.6377374185498406
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_M__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_M__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,135,1.871620684874532
S2,y_S2,validation_2024,0,MISSREASON_EMT_車上_GCS_M__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_生命徵象量測次數,continuous_or_ordinal,7213,6442,771,10.689033689172328,continuous_median_iqr,3.0,3.0,3.0,,
S2,y_S2,validation_2024,0,MISS_EMT_生命徵象量測次數,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,771,10.689033689172328
S2,y_S2,validation_2024,0,MISSREASON_EMT_生命徵象量測次數__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,771,10.689033689172328
S2,y_S2,validation_2024,0,MISSREASON_EMT_生命徵象量測次數__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_生命徵象量測次數__sentinel,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,MISSREASON_EMT_生命徵象量測次數__invalid_or_out_of_range,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,0,0.0
S2,y_S2,validation_2024,0,EMT_問卷_疼痛指數,continuous_or_ordinal,7213,4438,2775,38.47220296686538,continuous_median_iqr,2.0,1.0,3.0,,
S2,y_S2,validation_2024,0,MISS_EMT_問卷_疼痛指數,missingness_indicator,7213,7213,0,0.0,binary_n_percent,,,,2775,38.47220296686538
S2,y_S2,validation_2024,0,MISSREASON_EMT_問卷_疼痛指數__source_missing,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,2324,32.21960349369194
S2,y_S2,validation_2024,0,MISSREASON_EMT_問卷_疼痛指數__not_measured,missing_reason_indicator,7213,7213,0,0.0,binary_n_percent,,,,451,6.2525994731734365
