task_id,no_text_task_id,group,outcome,model,split,metric,value,lower_ci,upper_ci,status,n,events,patient_groups,mixed_outcome_patient_groups,bootstrap_replicates,bootstrap_success,bootstrap_seed,bootstrap_method,group_stratum_rule,expected_group_multiplicity,legacy_overlapping_strata_ci,scope,source_id,source_candidate_sha256,source_acceptance_manifest_sha256,source_with_text_model_sha256
P1_06-P3-ft_transformer,surgery_P3_ft_transformer_no_text,surgery,P3,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.011743179482711641,-0.011811648154958596,0.03880746254510952,ESTIMATED,8731,56,8433,1,2000,2000,512026504,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_ft_transformer_no_text,7a311d34d0c4581806b53083e0d7b0597d3fd6a0fbfd55e971f7001b227f76cd,,5bdb7cf53b8f064b70890b01c788da38c63cabd0d27cb32df46b6943791f906f
P1_06-P3-ft_transformer,surgery_P3_ft_transformer_no_text,surgery,P3,ft_transformer,validation_2024,AUPRC,0.5218924010087764,0.3698813592685755,0.731098457035503,ESTIMATED,2712,32,2657,1,2000,2000,3851342710,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_ft_transformer_no_text,7a311d34d0c4581806b53083e0d7b0597d3fd6a0fbfd55e971f7001b227f76cd,,5bdb7cf53b8f064b70890b01c788da38c63cabd0d27cb32df46b6943791f906f
P1_06-P3-ft_transformer,surgery_P3_ft_transformer_no_text,surgery,P3,ft_transformer,validation_2024,AUPRC_no_text,0.5762353955045901,0.41647453810215285,0.7358114068870267,ESTIMATED,2712,32,2657,1,2000,2000,3851342710,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_ft_transformer_no_text,7a311d34d0c4581806b53083e0d7b0597d3fd6a0fbfd55e971f7001b227f76cd,,5bdb7cf53b8f064b70890b01c788da38c63cabd0d27cb32df46b6943791f906f
P1_06-P3-ft_transformer,surgery_P3_ft_transformer_no_text,surgery,P3,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,-0.0543429944958137,-0.14721058814116045,0.07923498095650744,ESTIMATED,2712,32,2657,1,2000,2000,3851342710,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_ft_transformer_no_text,7a311d34d0c4581806b53083e0d7b0597d3fd6a0fbfd55e971f7001b227f76cd,,5bdb7cf53b8f064b70890b01c788da38c63cabd0d27cb32df46b6943791f906f
P1_06-P3-mlp_plr,surgery_P3_mlp_plr_no_text,surgery,P3,mlp_plr,oof_2020_2023,AUPRC,0.2692644941580596,0.19010221434047989,0.3967530426413333,ESTIMATED,8731,56,8433,1,2000,2000,661286,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_mlp_plr_no_text,0a81f56b9c60f3cf345ab927aed640e6f3a7fc1b057327869c35ca1e7a8bf5e9,,40e9d1e0b740cf8de513a48b19f76e25d5bc2836f637ba58c302c8a05ae4a98d
P1_06-P3-mlp_plr,surgery_P3_mlp_plr_no_text,surgery,P3,mlp_plr,oof_2020_2023,AUPRC_no_text,0.28531776569507844,0.19461223637001943,0.4306061573799786,ESTIMATED,8731,56,8433,1,2000,2000,661286,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_mlp_plr_no_text,0a81f56b9c60f3cf345ab927aed640e6f3a7fc1b057327869c35ca1e7a8bf5e9,,40e9d1e0b740cf8de513a48b19f76e25d5bc2836f637ba58c302c8a05ae4a98d
P1_06-P3-mlp_plr,surgery_P3_mlp_plr_no_text,surgery,P3,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.016053271537018854,-0.05833459240319718,0.017539928439567094,ESTIMATED,8731,56,8433,1,2000,2000,661286,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_mlp_plr_no_text,0a81f56b9c60f3cf345ab927aed640e6f3a7fc1b057327869c35ca1e7a8bf5e9,,40e9d1e0b740cf8de513a48b19f76e25d5bc2836f637ba58c302c8a05ae4a98d
P1_06-P3-mlp_plr,surgery_P3_mlp_plr_no_text,surgery,P3,mlp_plr,validation_2024,AUPRC,0.6181316895845206,0.4618288818140834,0.8078454315652206,ESTIMATED,2712,32,2657,1,2000,2000,3826539658,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_mlp_plr_no_text,0a81f56b9c60f3cf345ab927aed640e6f3a7fc1b057327869c35ca1e7a8bf5e9,,40e9d1e0b740cf8de513a48b19f76e25d5bc2836f637ba58c302c8a05ae4a98d
P1_06-P3-mlp_plr,surgery_P3_mlp_plr_no_text,surgery,P3,mlp_plr,validation_2024,AUPRC_no_text,0.6185505627534912,0.46126409940658336,0.802608516147666,ESTIMATED,2712,32,2657,1,2000,2000,3826539658,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_mlp_plr_no_text,0a81f56b9c60f3cf345ab927aed640e6f3a7fc1b057327869c35ca1e7a8bf5e9,,40e9d1e0b740cf8de513a48b19f76e25d5bc2836f637ba58c302c8a05ae4a98d
P1_06-P3-mlp_plr,surgery_P3_mlp_plr_no_text,surgery,P3,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,-0.00041887316897060156,-0.07293836128605875,0.07743618092663823,ESTIMATED,2712,32,2657,1,2000,2000,3826539658,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_mlp_plr_no_text,0a81f56b9c60f3cf345ab927aed640e6f3a7fc1b057327869c35ca1e7a8bf5e9,,40e9d1e0b740cf8de513a48b19f76e25d5bc2836f637ba58c302c8a05ae4a98d
P1_06-S1-ft_transformer,surgery_S1_ft_transformer_no_text,surgery,S1,ft_transformer,oof_2020_2023,AUPRC,0.17243845985971462,0.08473407462079678,0.3162798600870751,ESTIMATED,8731,33,8433,1,2000,2000,4261937418,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_ft_transformer_no_text,42767bfcc0253c065d8785123f6376501485d16bc7768e666dd37a252d73f26b,,f3e1f27a69da09e41859b989add7317d037b4bea427702c16cd9aa636cf62b34
P1_06-S1-ft_transformer,surgery_S1_ft_transformer_no_text,surgery,S1,ft_transformer,oof_2020_2023,AUPRC_no_text,0.1481711493906638,0.062186753520561674,0.27571641226577936,ESTIMATED,8731,33,8433,1,2000,2000,4261937418,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_ft_transformer_no_text,42767bfcc0253c065d8785123f6376501485d16bc7768e666dd37a252d73f26b,,f3e1f27a69da09e41859b989add7317d037b4bea427702c16cd9aa636cf62b34
P1_06-S1-ft_transformer,surgery_S1_ft_transformer_no_text,surgery,S1,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.024267310469050812,-0.021121610945332357,0.09219029181478999,ESTIMATED,8731,33,8433,1,2000,2000,4261937418,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_ft_transformer_no_text,42767bfcc0253c065d8785123f6376501485d16bc7768e666dd37a252d73f26b,,f3e1f27a69da09e41859b989add7317d037b4bea427702c16cd9aa636cf62b34
P1_06-S1-ft_transformer,surgery_S1_ft_transformer_no_text,surgery,S1,ft_transformer,validation_2024,AUPRC,0.4307531791053587,0.2287181837635689,0.6851522931124057,ESTIMATED,2712,17,2657,0,2000,2000,1788538853,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_ft_transformer_no_text,42767bfcc0253c065d8785123f6376501485d16bc7768e666dd37a252d73f26b,,f3e1f27a69da09e41859b989add7317d037b4bea427702c16cd9aa636cf62b34
P1_06-S1-ft_transformer,surgery_S1_ft_transformer_no_text,surgery,S1,ft_transformer,validation_2024,AUPRC_no_text,0.3238079273705588,0.16178058801358416,0.5807772912616239,ESTIMATED,2712,17,2657,0,2000,2000,1788538853,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_ft_transformer_no_text,42767bfcc0253c065d8785123f6376501485d16bc7768e666dd37a252d73f26b,,f3e1f27a69da09e41859b989add7317d037b4bea427702c16cd9aa636cf62b34
P1_06-S1-ft_transformer,surgery_S1_ft_transformer_no_text,surgery,S1,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,0.1069452517347999,-0.007966343677028937,0.21035372296168267,ESTIMATED,2712,17,2657,0,2000,2000,1788538853,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_ft_transformer_no_text,42767bfcc0253c065d8785123f6376501485d16bc7768e666dd37a252d73f26b,,f3e1f27a69da09e41859b989add7317d037b4bea427702c16cd9aa636cf62b34
P1_06-S1-mlp_plr,surgery_S1_mlp_plr_no_text,surgery,S1,mlp_plr,oof_2020_2023,AUPRC,0.19151737756549328,0.07758971317826639,0.345560425275421,ESTIMATED,8731,33,8433,1,2000,2000,1086287123,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_mlp_plr_no_text,bc7568f0e3ddd46766164816ccef04eba10ffd6d54724f8ac9fd694326f06954,,8cc26e8896fe51725c2279dcfe12885706f9d143fe2e76e0ca4ce3a9949f4301
P1_06-S1-mlp_plr,surgery_S1_mlp_plr_no_text,surgery,S1,mlp_plr,oof_2020_2023,AUPRC_no_text,0.1915721083097449,0.08049410961562056,0.352828772004719,ESTIMATED,8731,33,8433,1,2000,2000,1086287123,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_mlp_plr_no_text,bc7568f0e3ddd46766164816ccef04eba10ffd6d54724f8ac9fd694326f06954,,8cc26e8896fe51725c2279dcfe12885706f9d143fe2e76e0ca4ce3a9949f4301
P1_06-S1-mlp_plr,surgery_S1_mlp_plr_no_text,surgery,S1,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-5.473074425160762e-05,-0.039257048364768454,0.0374026216749884,ESTIMATED,8731,33,8433,1,2000,2000,1086287123,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_mlp_plr_no_text,bc7568f0e3ddd46766164816ccef04eba10ffd6d54724f8ac9fd694326f06954,,8cc26e8896fe51725c2279dcfe12885706f9d143fe2e76e0ca4ce3a9949f4301
P1_06-S1-mlp_plr,surgery_S1_mlp_plr_no_text,surgery,S1,mlp_plr,validation_2024,AUPRC,0.3118298864342283,0.12370408720387112,0.5820710030004206,ESTIMATED,2712,17,2657,0,2000,2000,342128062,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_mlp_plr_no_text,bc7568f0e3ddd46766164816ccef04eba10ffd6d54724f8ac9fd694326f06954,,8cc26e8896fe51725c2279dcfe12885706f9d143fe2e76e0ca4ce3a9949f4301
P1_06-S1-mlp_plr,surgery_S1_mlp_plr_no_text,surgery,S1,mlp_plr,validation_2024,AUPRC_no_text,0.35771770746995174,0.14567466981788288,0.6213181837903764,ESTIMATED,2712,17,2657,0,2000,2000,342128062,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_mlp_plr_no_text,bc7568f0e3ddd46766164816ccef04eba10ffd6d54724f8ac9fd694326f06954,,8cc26e8896fe51725c2279dcfe12885706f9d143fe2e76e0ca4ce3a9949f4301
P1_06-S1-mlp_plr,surgery_S1_mlp_plr_no_text,surgery,S1,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,-0.04588782103572342,-0.12283495670371775,0.01861114694073751,ESTIMATED,2712,17,2657,0,2000,2000,342128062,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S1_mlp_plr_no_text,bc7568f0e3ddd46766164816ccef04eba10ffd6d54724f8ac9fd694326f06954,,8cc26e8896fe51725c2279dcfe12885706f9d143fe2e76e0ca4ce3a9949f4301
P1_06-S2-ft_transformer,surgery_S2_ft_transformer_no_text,surgery,S2,ft_transformer,oof_2020_2023,AUPRC,0.15398892690345656,0.08350932104487929,0.26809735175826443,ESTIMATED,8731,52,8433,3,2000,2000,2421324791,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_ft_transformer_no_text,83dd768916f176b0d218d7d3409333f47372d4b6b26fa5cf6b1efcebe21f51d9,,08636cd648b23cf4a2143f0e44d5594bc56a6bc5713fda20d6c199dd23d63f03
P1_06-S2-ft_transformer,surgery_S2_ft_transformer_no_text,surgery,S2,ft_transformer,oof_2020_2023,AUPRC_no_text,0.1375692306349657,0.07154785471921712,0.2446202972124925,ESTIMATED,8731,52,8433,3,2000,2000,2421324791,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_ft_transformer_no_text,83dd768916f176b0d218d7d3409333f47372d4b6b26fa5cf6b1efcebe21f51d9,,08636cd648b23cf4a2143f0e44d5594bc56a6bc5713fda20d6c199dd23d63f03
P1_06-S2-ft_transformer,surgery_S2_ft_transformer_no_text,surgery,S2,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.016419696268490852,-0.0866062508807428,0.12617558512094273,ESTIMATED,8731,52,8433,3,2000,2000,2421324791,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_ft_transformer_no_text,83dd768916f176b0d218d7d3409333f47372d4b6b26fa5cf6b1efcebe21f51d9,,08636cd648b23cf4a2143f0e44d5594bc56a6bc5713fda20d6c199dd23d63f03
P1_06-S2-ft_transformer,surgery_S2_ft_transformer_no_text,surgery,S2,ft_transformer,validation_2024,AUPRC,0.38127917253668747,0.2100375572831421,0.5926544969959341,ESTIMATED,2712,24,2657,0,2000,2000,1027409327,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_ft_transformer_no_text,83dd768916f176b0d218d7d3409333f47372d4b6b26fa5cf6b1efcebe21f51d9,,08636cd648b23cf4a2143f0e44d5594bc56a6bc5713fda20d6c199dd23d63f03
P1_06-S2-ft_transformer,surgery_S2_ft_transformer_no_text,surgery,S2,ft_transformer,validation_2024,AUPRC_no_text,0.40655704658979136,0.22460747885520235,0.6140932265919881,ESTIMATED,2712,24,2657,0,2000,2000,1027409327,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_ft_transformer_no_text,83dd768916f176b0d218d7d3409333f47372d4b6b26fa5cf6b1efcebe21f51d9,,08636cd648b23cf4a2143f0e44d5594bc56a6bc5713fda20d6c199dd23d63f03
P1_06-S2-ft_transformer,surgery_S2_ft_transformer_no_text,surgery,S2,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,-0.025277874053103888,-0.11282429143438263,0.05622938616509407,ESTIMATED,2712,24,2657,0,2000,2000,1027409327,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_ft_transformer_no_text,83dd768916f176b0d218d7d3409333f47372d4b6b26fa5cf6b1efcebe21f51d9,,08636cd648b23cf4a2143f0e44d5594bc56a6bc5713fda20d6c199dd23d63f03
P1_06-S2-mlp_plr,surgery_S2_mlp_plr_no_text,surgery,S2,mlp_plr,oof_2020_2023,AUPRC,0.16124262652055038,0.0889309492386852,0.29147884574389576,ESTIMATED,8731,52,8433,3,2000,2000,2656633704,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_mlp_plr_no_text,c86f4ebc361ae0d8841f33f18c476c8b580f7fe16b0c65d53715947bcfc6ca42,,d8f9563dc9025fbe81e518f1b1c0d11c0f4ddf4acef8ab0cc919986fc63be421
P1_06-S2-mlp_plr,surgery_S2_mlp_plr_no_text,surgery,S2,mlp_plr,oof_2020_2023,AUPRC_no_text,0.17390321708730164,0.09707329874936206,0.303680352633392,ESTIMATED,8731,52,8433,3,2000,2000,2656633704,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_mlp_plr_no_text,c86f4ebc361ae0d8841f33f18c476c8b580f7fe16b0c65d53715947bcfc6ca42,,d8f9563dc9025fbe81e518f1b1c0d11c0f4ddf4acef8ab0cc919986fc63be421
P1_06-S2-mlp_plr,surgery_S2_mlp_plr_no_text,surgery,S2,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.012660590566751256,-0.06680116407589283,0.04579531306417271,ESTIMATED,8731,52,8433,3,2000,2000,2656633704,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_mlp_plr_no_text,c86f4ebc361ae0d8841f33f18c476c8b580f7fe16b0c65d53715947bcfc6ca42,,d8f9563dc9025fbe81e518f1b1c0d11c0f4ddf4acef8ab0cc919986fc63be421
P1_06-S2-mlp_plr,surgery_S2_mlp_plr_no_text,surgery,S2,mlp_plr,validation_2024,AUPRC,0.38994579409458696,0.2079044974997846,0.6191816665480371,ESTIMATED,2712,24,2657,0,2000,2000,1322952584,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_mlp_plr_no_text,c86f4ebc361ae0d8841f33f18c476c8b580f7fe16b0c65d53715947bcfc6ca42,,d8f9563dc9025fbe81e518f1b1c0d11c0f4ddf4acef8ab0cc919986fc63be421
P1_06-S2-mlp_plr,surgery_S2_mlp_plr_no_text,surgery,S2,mlp_plr,validation_2024,AUPRC_no_text,0.32182081152160874,0.17060486220940463,0.5349325182550989,ESTIMATED,2712,24,2657,0,2000,2000,1322952584,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_mlp_plr_no_text,c86f4ebc361ae0d8841f33f18c476c8b580f7fe16b0c65d53715947bcfc6ca42,,d8f9563dc9025fbe81e518f1b1c0d11c0f4ddf4acef8ab0cc919986fc63be421
P1_06-S2-mlp_plr,surgery_S2_mlp_plr_no_text,surgery,S2,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,0.06812498257297822,-0.03518573395122424,0.18354080845895185,ESTIMATED,2712,24,2657,0,2000,2000,1322952584,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S2_mlp_plr_no_text,c86f4ebc361ae0d8841f33f18c476c8b580f7fe16b0c65d53715947bcfc6ca42,,d8f9563dc9025fbe81e518f1b1c0d11c0f4ddf4acef8ab0cc919986fc63be421
P1_06-S3-ft_transformer,surgery_S3_ft_transformer_no_text,surgery,S3,ft_transformer,oof_2020_2023,AUPRC,0.40194146724731417,0.3814857043894155,0.4249382379845298,ESTIMATED,8731,1613,8433,77,2000,2000,3812706314,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_ft_transformer_no_text,fb4b5d5f7a461f76b304c7b4b82aa900fffed841dfa1c7e9512fe67b7156e904,,d1d55a5fd8ca4f104d302e522337f4745b9e1ff6c3bd05e650a55e36a8c88c53
P1_06-S3-ft_transformer,surgery_S3_ft_transformer_no_text,surgery,S3,ft_transformer,oof_2020_2023,AUPRC_no_text,0.3816835364891863,0.36240814054412024,0.4046243987611536,ESTIMATED,8731,1613,8433,77,2000,2000,3812706314,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_ft_transformer_no_text,fb4b5d5f7a461f76b304c7b4b82aa900fffed841dfa1c7e9512fe67b7156e904,,d1d55a5fd8ca4f104d302e522337f4745b9e1ff6c3bd05e650a55e36a8c88c53
P1_06-S3-ft_transformer,surgery_S3_ft_transformer_no_text,surgery,S3,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.020257930758127873,0.006515174406725439,0.033695836960302185,ESTIMATED,8731,1613,8433,77,2000,2000,3812706314,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_ft_transformer_no_text,fb4b5d5f7a461f76b304c7b4b82aa900fffed841dfa1c7e9512fe67b7156e904,,d1d55a5fd8ca4f104d302e522337f4745b9e1ff6c3bd05e650a55e36a8c88c53
P1_06-S3-ft_transformer,surgery_S3_ft_transformer_no_text,surgery,S3,ft_transformer,validation_2024,AUPRC,0.3797870191920404,0.34978903407767364,0.41765572298245957,ESTIMATED,2712,521,2657,15,2000,2000,690938992,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_ft_transformer_no_text,fb4b5d5f7a461f76b304c7b4b82aa900fffed841dfa1c7e9512fe67b7156e904,,d1d55a5fd8ca4f104d302e522337f4745b9e1ff6c3bd05e650a55e36a8c88c53
P1_06-S3-ft_transformer,surgery_S3_ft_transformer_no_text,surgery,S3,ft_transformer,validation_2024,AUPRC_no_text,0.3837195630151735,0.3523119342978937,0.4205514297982703,ESTIMATED,2712,521,2657,15,2000,2000,690938992,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_ft_transformer_no_text,fb4b5d5f7a461f76b304c7b4b82aa900fffed841dfa1c7e9512fe67b7156e904,,d1d55a5fd8ca4f104d302e522337f4745b9e1ff6c3bd05e650a55e36a8c88c53
P1_06-S3-ft_transformer,surgery_S3_ft_transformer_no_text,surgery,S3,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,-0.003932543823133128,-0.014061373890237405,0.006714004185615063,ESTIMATED,2712,521,2657,15,2000,2000,690938992,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_ft_transformer_no_text,fb4b5d5f7a461f76b304c7b4b82aa900fffed841dfa1c7e9512fe67b7156e904,,d1d55a5fd8ca4f104d302e522337f4745b9e1ff6c3bd05e650a55e36a8c88c53
P1_06-S3-mlp_plr,surgery_S3_mlp_plr_no_text,surgery,S3,mlp_plr,oof_2020_2023,AUPRC,0.42707043134113293,0.40609260404407505,0.45017182797931604,ESTIMATED,8731,1613,8433,77,2000,2000,2780713080,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_mlp_plr_no_text,df6202e5800aa8d02e462bd3329fa6686bbb15d4c6c815ebbb5d1c8711e70ded,,67baec7ba6db74b50c9807191c7157df80849dfdce171bd8b67b4f51a33474c4
P1_06-S3-mlp_plr,surgery_S3_mlp_plr_no_text,surgery,S3,mlp_plr,oof_2020_2023,AUPRC_no_text,0.429000567009571,0.40877888859318384,0.45207102428929274,ESTIMATED,8731,1613,8433,77,2000,2000,2780713080,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_mlp_plr_no_text,df6202e5800aa8d02e462bd3329fa6686bbb15d4c6c815ebbb5d1c8711e70ded,,67baec7ba6db74b50c9807191c7157df80849dfdce171bd8b67b4f51a33474c4
P1_06-S3-mlp_plr,surgery_S3_mlp_plr_no_text,surgery,S3,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.0019301356684380822,-0.009337856943730051,0.005791913729768255,ESTIMATED,8731,1613,8433,77,2000,2000,2780713080,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_mlp_plr_no_text,df6202e5800aa8d02e462bd3329fa6686bbb15d4c6c815ebbb5d1c8711e70ded,,67baec7ba6db74b50c9807191c7157df80849dfdce171bd8b67b4f51a33474c4
P1_06-S3-mlp_plr,surgery_S3_mlp_plr_no_text,surgery,S3,mlp_plr,validation_2024,AUPRC,0.4065676345099873,0.3692854827968972,0.4472832200727153,ESTIMATED,2712,521,2657,15,2000,2000,1325041924,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_mlp_plr_no_text,df6202e5800aa8d02e462bd3329fa6686bbb15d4c6c815ebbb5d1c8711e70ded,,67baec7ba6db74b50c9807191c7157df80849dfdce171bd8b67b4f51a33474c4
P1_06-S3-mlp_plr,surgery_S3_mlp_plr_no_text,surgery,S3,mlp_plr,validation_2024,AUPRC_no_text,0.38988729274136613,0.3546019899904029,0.43062383455003866,ESTIMATED,2712,521,2657,15,2000,2000,1325041924,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_mlp_plr_no_text,df6202e5800aa8d02e462bd3329fa6686bbb15d4c6c815ebbb5d1c8711e70ded,,67baec7ba6db74b50c9807191c7157df80849dfdce171bd8b67b4f51a33474c4
