task_id,outcome,model,model_family,split,metric,value,lower_ci,upper_ci,status,n,events,patient_groups,bootstrap_b,bootstrap_success,bootstrap_failures,bootstrap_minimum_success_required,bootstrap_method,validation_cohort_n,coverage_rate,source_id
P1_03-evaluation-P2,P2,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,validation_2024,calibration_intercept,-0.6715145936020022,-1.7527625263060986,0.48697497696261066,ESTIMATED,17,5,17,2000,1980,20,1900,outcome_stratified_patient_group_cluster,7504,0.00226545842217484,s0014
P1_03-evaluation-P2,P2,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,validation_2024,calibration_slope,2.209781289766147,0.5969530097916298,19.555166947944077,ESTIMATED,17,5,17,2000,1980,20,1900,outcome_stratified_patient_group_cluster,7504,0.00226545842217484,s0014
P1_03-evaluation-P2,P2,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,validation_2024,AUROC,0.7999999999999999,0.55,0.9666666666666667,ESTIMATED,17,5,17,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.00226545842217484,s0014
P1_03-evaluation-P2,P2,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,validation_2024,AUPRC,0.6533333333333333,0.40345716783216784,0.942857142857143,ESTIMATED,17,5,17,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.00226545842217484,s0014
P1_03-evaluation-P2,P2,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,validation_2024,Brier,0.18619420499781317,0.12064775628778991,0.2612906727522332,ESTIMATED,17,5,17,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.00226545842217484,s0014
P1_03-evaluation-P2,P2,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,validation_2024,calibration_in_large,-0.7565713227222564,-1.110947985634103,-0.3816396621913701,ESTIMATED,17,5,17,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.00226545842217484,s0014
P1_03-evaluation-P2,P2,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,validation_2024,calibration_intercept,-0.7863050966285292,-1.8798986060029759,0.2588784835510677,ESTIMATED,17,5,17,2000,1980,20,1900,outcome_stratified_patient_group_cluster,7504,0.00226545842217484,s0014
P1_03-evaluation-P2,P2,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,validation_2024,calibration_slope,1.5068915615264622,0.34042282063577367,11.238417263935274,ESTIMATED,17,5,17,2000,1980,20,1900,outcome_stratified_patient_group_cluster,7504,0.00226545842217484,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUROC,0.8775645948909934,0.8623750856898574,0.8927073007724751,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.49958054154926923,0.4633005910677692,0.5390140226978648,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,validation_2024,Brier,0.053943620013263874,0.05163867823560211,0.05622814461345636,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,0.0008759887538398137,-0.05714579285377003,0.06139827410011834,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,-0.10498300530318797,-0.21632631189658216,0.01984673273380199,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_slope,0.9302408209822327,0.8640583912224247,1.001962625344815,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__platt,missingness_sensitivity,validation_2024,AUROC,0.8768982544882122,0.8602311674505151,0.8923612652733054,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__platt,missingness_sensitivity,validation_2024,AUPRC,0.5122807516450707,0.4739851076972068,0.5514270974446722,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__platt,missingness_sensitivity,validation_2024,Brier,0.053445913520036956,0.051075057804417505,0.05575209020264539,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_in_large,-0.011190326244500625,-0.06920252554348585,0.04891097976070627,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_intercept,-0.18056213236164267,-0.32759941163812123,-0.03043009676766259,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_slope,0.8984917790474442,0.8207914474802296,0.9833613339560339,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__raw,missingness_sensitivity,validation_2024,AUROC,0.8768982544882122,0.8608443912975136,0.8923904322517268,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__raw,missingness_sensitivity,validation_2024,AUPRC,0.5122807516450707,0.47386160010419576,0.5512926482923579,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__raw,missingness_sensitivity,validation_2024,Brier,0.13504183920038257,0.12868465615215316,0.1413770287180824,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_in_large,-2.792260436625881,-2.8878954219519684,-2.6960019091452847,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_intercept,-2.2634824198860644,-2.33845876032389,-2.1960780545959806,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_slope,0.5795766834928434,0.5296090002481513,0.6377410162515914,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__isotonic,missingness_sensitivity,validation_2024,AUROC,0.9147473657763473,0.9047905739979972,0.9250991451888421,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.5544143684101915,0.5194058255139856,0.5899977941029678,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__isotonic,missingness_sensitivity,validation_2024,Brier,0.05045318359201476,0.04825895993935749,0.052625650329567016,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,-0.07718256119907871,-0.14043501601952904,-0.01667054398732874,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,0.005737888381355995,-0.1077439863806798,0.12336864065413952,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_slope,1.0645193829215005,0.9920116495895561,1.1507068615686842,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,AUROC,0.9154540724043863,0.9054861791581765,0.9256038669049185,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,AUPRC,0.5718444878821639,0.5361647347592623,0.6094198114101751,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,Brier,0.050188276215776026,0.04792197434578034,0.05249335116801446,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,calibration_in_large,-0.09219585273853938,-0.15957217716166217,-0.028469170562265035,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,calibration_intercept,-0.007834754546382128,-0.11856492045370229,0.11780533952943464,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,calibration_slope,1.0620806645609653,1.0006580738605892,1.133201589276249,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,AUROC,0.9154540724043863,0.9052859709478941,0.9251496120900926,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,AUPRC,0.5718444878821639,0.5381526630619018,0.6081511621364197,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,Brier,0.05041211358485232,0.04795373224815695,0.05293937091076566,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,calibration_in_large,-0.009818241103516244,-0.08544238163382424,0.06383274467771761,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,calibration_intercept,-0.1310633805557597,-0.24321339216546564,-0.018363444454336176,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,calibration_slope,0.9115333923803144,0.8565310521284004,0.9698446844799392,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUROC,0.8764666097490984,0.8608537336557959,0.8915191939095387,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.487215067809053,0.450739880614099,0.5257816487410403,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,Brier,0.05403884608678306,0.051847997158537835,0.05629107176025643,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,-0.00877680643471687,-0.06783939543640204,0.04967631485566013,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,-0.11598434906245575,-0.22837626882684126,0.0009708595510837203,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_slope,0.92904382298554,0.8680001838311936,0.9953767038245201,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,AUROC,0.8771987983010463,0.8614445833097908,0.8929754695015217,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,AUPRC,0.5085307661172828,0.46986028929573753,0.5492178247875286,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,Brier,0.05365041390326532,0.05120318190083699,0.056018603603464966,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_in_large,-0.025138798689180914,-0.08451901712384521,0.033535700314864386,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_intercept,-0.2037969347333307,-0.34228787749548034,-0.04825453454441657,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_slope,0.8922241107650893,0.8181762027693263,0.9766328342768111,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,AUROC,0.8771987983010463,0.8613514282271444,0.8929616873884544,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,AUPRC,0.5085307661172829,0.47046301279715147,0.5492092205976106,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,Brier,0.1351902902791641,0.12885920271752785,0.14127052050360764,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
P1_03-evaluation-P2,P2,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_in_large,-2.8145982075634732,-2.9138752973643354,-2.7096913176213033,ESTIMATED,7504,609,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0014
