entity_id,group,outcome,model,model_variant,split,scope,n,events,AUROC,AUPRC,Brier,calibration_intercept,calibration_slope,ECE,observed_expected_ratio
v3|S1|surgery|mlp_plr,surgery,S1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,3157,17,0.8642094417384789,0.42122634270744236,0.04001587043861351,-4.37278439563285,0.3714136475904708,0.07378929435376277,0.06843824798750996
v3|S1|surgery|rSI_sMS,surgery,S1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,3114,6,0.6151061776061776,0.019198547957033536,0.0019283476668069646,-2.7513230121404773,0.6132555768766064,0.0029196066683242062,0.4820885437009876
v3|S1|surgery|stacking,surgery,S1,stacking,stacking,external_2025,current_frozen_aggregate,3157,17,0.9551330086174596,0.5647104300934229,0.05092697733310662,-4.821883453814674,1.221119861041875,0.19980573705624755,0.026243205808421516
v3|S1|surgery|tabicl,surgery,S1,tabicl,tabicl,external_2025,current_frozen_aggregate,3157,17,0.9683776695391533,0.6116096417772224,0.0028724159180774232,-0.4538331006191449,1.0077578731991057,0.0021345248823966025,0.7631363238325103
v3|S1|surgery|tabpfn,surgery,S1,tabpfn,tabpfn_finetuned,external_2025,current_frozen_aggregate,3157,17,0.9674597227426003,0.2476920336772235,0.004746079935428759,1.193874648661611,1.1580784047266084,0.0025529404253558916,1.7638537277273825
v3|S1|surgery|xgboost,surgery,S1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,3157,17,0.9674784563506931,0.45062146053492796,0.0036976206182891425,0.06008575011969943,1.129521323503682,0.0017860647299895378,0.8293033712055727
v3|S2|surgery|bert_finetuned,surgery,S2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,3157,25,0.6386079182630906,0.018879902783480354,0.1448375616612048,-4.448280143764879,0.6353596556240733,0.3325339864655069,0.023259929440522527
v3|S2|surgery|catboost,surgery,S2,catboost,catboost__raw,external_2025,current_frozen_aggregate,3157,25,0.976845466155811,0.5363491942165335,0.005159499380658239,0.8880619197078657,1.3945163679992127,0.0024092084730376806,0.92609142968868
v3|S2|surgery|cnn_1d,surgery,S2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,3157,25,0.8786206896551725,0.2212201020942677,0.019600727143419733,-3.258084162613041,0.3965196439788173,0.02847077001506417,0.23109095758246376
v3|S2|surgery|ft_transformer,surgery,S2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,3157,25,0.977624521072797,0.518033079088428,0.31493589587252035,-10.684504740920444,2.9423093416105326,0.4593848443885401,0.016945959191427797
v3|S2|surgery|lightgbm,surgery,S2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,3157,25,0.9812260536398467,0.5335908798730717,0.004976692558095942,0.34385853788062826,1.1567438938505388,0.0010253683153795172,0.99785812367175
v3|S2|surgery|logistic_regression,surgery,S2,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,3157,25,0.8403959131545339,0.33101564977574727,0.006390827343872266,0.6951475808753972,1.1265333775277608,0.0037494292815232833,1.1920702393931695
v3|S2|surgery|mlp_plr,surgery,S2,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,3157,25,0.9260025542784164,0.5147209093124686,0.06332988862493516,-4.523988164567086,0.3261257445941366,0.09906751960597074,0.07442577582588643
v3|S2|surgery|rSI_sMS,surgery,S2,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,3114,13,0.7266762582789672,0.10864689922428541,0.00403593580531719,0.5047627043374264,1.221983657048966,0.003483855464836523,0.6250189642484256
v3|S2|surgery|stacking,surgery,S2,stacking,stacking,external_2025,current_frozen_aggregate,3157,25,0.9829246487867178,0.5362188440981647,0.07217063069380804,-4.730693998551738,1.0463663975236905,0.22132404698453692,0.034543745420734975
v3|S2|surgery|tabicl,surgery,S2,tabicl,tabicl,external_2025,current_frozen_aggregate,3157,25,0.976602809706258,0.5912371420380712,0.004618413198309674,0.03791423059880398,1.0989349439466476,0.0013094274623294227,0.8886029032095569
v3|S2|surgery|tabpfn,surgery,S2,tabpfn,tabpfn_finetuned,external_2025,current_frozen_aggregate,3157,25,0.9607024265644956,0.34392076886860473,0.006681908782400506,2.0912510230341184,1.504918550126036,0.0035679961947901657,1.4252486049116453
v3|S2|surgery|xgboost,surgery,S2,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,3157,25,0.9759642401021711,0.42913501476797844,0.005407172575413877,0.4252532517214393,1.2219881857974422,0.001676948680630542,0.9304274082614868
v3|S3|surgery|bert_finetuned,surgery,S3,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,3157,650,0.647760424657114,0.33920092079483916,0.23770356942716106,-1.407704724714548,0.869378162777157,0.28492456526838605,0.41948830295867506
v3|S3|surgery|catboost,surgery,S3,catboost,catboost__platt,external_2025,current_frozen_aggregate,3157,650,0.7542389003099015,0.4454449465707483,0.14006057133436653,-0.06815408862282758,1.0003846543713857,0.01442518629226201,0.9547872277118027
v3|S3|surgery|cnn_1d,surgery,S3,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,3157,650,0.710316038170047,0.40641830302127946,0.19411400437595222,-1.1255986864040028,0.6792465638582309,0.18452245337516307,0.5307507873042892
v3|S3|surgery|ft_transformer,surgery,S3,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,3157,650,0.733889724156976,0.4321169804030325,0.26751541152335095,-1.8228083141344495,0.9961622237751572,0.34187900557958284,0.37587201861289044
