outcome,reference_model,curve,curve_type,model_family,threshold,net_benefit,n,events,prevalence,validation_cohort_n,coverage_rate,source_id
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.055,-0.043112103879694504,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.055,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.06,-0.04014596470534863,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.06,-0.048660572517352445,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.06,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.065,-0.04395730476722575,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.065,-0.054268383065573585,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.065,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.07,-0.04755886466286083,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.07,-0.05993649265194765,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.07,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.075,-0.05067927735838184,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.075,-0.06566587909871491,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.075,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.08,-0.05379739501251506,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.08,-0.07145754148512097,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.08,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.085,-0.05682433849487923,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.085,-0.07731250072820907,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.085,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.09,-0.05991676234213548,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.09,-0.08323180018275966,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.09,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.095,-0.062497791233257556,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.095,-0.08921650626111745,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.095,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.1,-0.06531331438047856,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.1,-0.09526770907367922,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.1,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.105,-0.06760118997986919,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.105,-0.1013865230908506,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.105,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.11,-0.07046578903236625,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.11,-0.10757408782731605,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.11,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.115,-0.07268741040559912,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.115,-0.11383156854950428,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.115,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.12,-0.07520231634037604,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.12,-0.1201601570071719,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.12,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.125,-0.0778441973804447,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.125,-0.12656107219007004,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.125,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.13,-0.08000790383060069,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.13,-0.13303556111070267,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.13,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.135,-0.08278513501854887,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.135,-0.13958489961423273,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.135,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.14,-0.08477339217533594,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.14,-0.14621039321664106,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.14,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.145,-0.08689868327535255,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.145,-0.1529133779722939,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.145,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,balanced_random_forest__raw,model,common_ml,0.15,-0.08905054559137088,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_all,treat_all,reference,0.15,-0.15969522137213096,7504,107,0.0142590618336887,7504,1.0,s0011
P1,balanced_random_forest__raw,treat_none,treat_none,reference,0.15,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.01,0.011109226594301221,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.01,0.004302082660291615,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.01,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.015,0.010584541036658622,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.015,-0.0007522214886409116,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.015,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.02,0.010092576476219486,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.02,-0.005858100169705409,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.02,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.025,0.00942403367776502,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.025,-0.01101634683724236,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.025,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.03,0.009086562767898357,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.03,-0.01622777130547557,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.03,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.035,0.008511522697393858,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.035,-0.021493200172343317,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.035,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.04,0.008389969793887703,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.04,-0.026813477256574278,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.04,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.045,0.008267144085109233,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.045,-0.03218946404849351,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.045,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.05,0.00815003927729772,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.05,-0.03762204017506453,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.05,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.055,0.008053553096197019,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.055,-0.043112103879694504,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.055,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.06,0.007956040466361202,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.06,-0.048660572517352445,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.06,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.065,0.007857484920698266,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.065,-0.054268383065573585,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.065,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.07,0.007757869637985189,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.07,-0.05993649265194765,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.07,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.075,0.007657177433296836,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.075,-0.06566587909871491,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.075,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.08,0.0075553907481227395,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.08,-0.07145754148512097,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.08,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.085,0.007452491640159856,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.085,-0.07731250072820907,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.085,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.09,0.007348461772768809,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.09,-0.08323180018275966,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.09,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.095,0.0072432824040806225,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.095,-0.08921650626111745,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.095,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.1,0.0069592513622364375,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.1,-0.09526770907367922,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.1,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.105,0.006908792033448083,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.105,-0.1013865230908506,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.105,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.11,0.006874236362329604,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.11,-0.10757408782731605,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.11,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.115,0.006823479455025117,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.115,-0.11383156854950428,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.115,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.12,0.006426875363442528,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.12,-0.1201601570071719,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.12,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.125,0.006377551020408163,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.125,-0.12656107219007004,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.125,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.13,0.006327659730902139,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.13,-0.13303556111070267,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.13,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.135,0.006277191663482751,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.135,-0.13958489961423273,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.135,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.14,0.006226136758070115,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.14,-0.14621039321664106,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.14,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.145,0.0061744847192608384,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.145,-0.1529133779722939,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.145,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,catboost__isotonic,model,gbdt,0.15,0.0062162924871441115,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_all,treat_all,reference,0.15,-0.15969522137213096,7504,107,0.0142590618336887,7504,1.0,s0011
P1,catboost__isotonic,treat_none,treat_none,reference,0.15,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
