analysis_split,method,feature_x,feature_y,feature_x_group,feature_y_group,pair_n,correlation
train_2020_2023,spearman,prehosp_gcs_m,SIA_G,vital,derived_score,23673,-0.4545120783199782
train_2020_2023,spearman,prehosp_gcs_m,SIAVPU,vital,derived_score,23687,0.292890294202194
train_2020_2023,spearman,prehosp_gcs_m,sMS,vital,derived_score,23694,0.9995474748341596
train_2020_2023,spearman,prehosp_gcs_m,rSI_sMS,vital,derived_score,23687,0.46911306013063364
train_2020_2023,spearman,prehosp_gcs_m,rSI_GCS,vital,derived_score,23685,0.44665179940439226
train_2020_2023,spearman,prehosp_gcs_m,rSI_GCSM,vital,derived_score,23687,0.3966177723364486
train_2020_2023,spearman,prehosp_gcs_m,qSOFA,vital,derived_score,23687,-0.5966187161441506
train_2020_2023,spearman,prehosp_gcs_m,NEWS2,vital,derived_score,2951,-0.5490892162536846
train_2020_2023,spearman,prehosp_gcs_m,MEWS,vital,derived_score,23684,-0.4406013192990672
train_2020_2023,spearman,prehosp_gcs_m,REMS,vital,derived_score,22418,-0.38859777328024425
train_2020_2023,spearman,prehosp_gcs_m,RTS,vital,derived_score,23685,0.8216854878737235
train_2020_2023,spearman,MAP,SI,derived_score,derived_score,22573,-0.5512358248675203
train_2020_2023,spearman,MAP,mSI,derived_score,derived_score,22573,-0.5862476572821528
train_2020_2023,spearman,MAP,aSI,derived_score,derived_score,22567,-0.1986344113555078
train_2020_2023,spearman,MAP,rSI,derived_score,derived_score,22573,0.5512358248675203
train_2020_2023,spearman,MAP,rSIG,derived_score,derived_score,22424,0.5026590983993956
train_2020_2023,spearman,MAP,rSIG_Age,derived_score,derived_score,22418,0.17522206367494003
train_2020_2023,spearman,MAP,SI_G,derived_score,derived_score,22424,-0.5026598631231153
train_2020_2023,spearman,MAP,SIA_G,derived_score,derived_score,22418,-0.17522333387004163
train_2020_2023,spearman,MAP,SIAVPU,derived_score,derived_score,22573,-0.4534694886556555
train_2020_2023,spearman,MAP,sMS,derived_score,derived_score,22424,0.08585413073050088
train_2020_2023,spearman,MAP,rSI_sMS,derived_score,derived_score,22424,0.4986992339780569
train_2020_2023,spearman,MAP,rSI_GCS,derived_score,derived_score,22424,0.5026590931237277
train_2020_2023,spearman,MAP,rSI_GCSM,derived_score,derived_score,22424,0.5130181879744662
train_2020_2023,spearman,MAP,qSOFA,derived_score,derived_score,22573,-0.23712826765166567
train_2020_2023,spearman,MAP,NEWS2,derived_score,derived_score,2812,-0.2343753292205483
train_2020_2023,spearman,MAP,MEWS,derived_score,derived_score,22573,-0.058809024285996936
train_2020_2023,spearman,MAP,REMS,derived_score,derived_score,22418,0.24458316946730593
train_2020_2023,spearman,MAP,RTS,derived_score,derived_score,22424,0.1445992760916126
train_2020_2023,spearman,SI,mSI,derived_score,derived_score,22573,0.9433788328759783
train_2020_2023,spearman,SI,aSI,derived_score,derived_score,23833,0.4273312449683077
train_2020_2023,spearman,SI,rSI,derived_score,derived_score,23845,-1.0
train_2020_2023,spearman,SI,rSIG,derived_score,derived_score,23685,-0.9056690066448809
train_2020_2023,spearman,SI,rSIG_Age,derived_score,derived_score,23673,-0.3818376907461713
train_2020_2023,spearman,SI,SI_G,derived_score,derived_score,23685,0.9056704418855176
train_2020_2023,spearman,SI,SIA_G,derived_score,derived_score,23673,0.3818397903297223
train_2020_2023,spearman,SI,SIAVPU,derived_score,derived_score,23845,0.8521648583048327
train_2020_2023,spearman,SI,sMS,derived_score,derived_score,23687,-0.1176881541836662
train_2020_2023,spearman,SI,rSI_sMS,derived_score,derived_score,23687,-0.8973438420970917
train_2020_2023,spearman,SI,rSI_GCS,derived_score,derived_score,23685,-0.9056687455720543
train_2020_2023,spearman,SI,rSI_GCSM,derived_score,derived_score,23687,-0.9281015082207126
train_2020_2023,spearman,SI,qSOFA,derived_score,derived_score,23845,0.3580500957491414
train_2020_2023,spearman,SI,NEWS2,derived_score,derived_score,3039,0.4881695867528942
train_2020_2023,spearman,SI,MEWS,derived_score,derived_score,23842,0.49581472957144423
train_2020_2023,spearman,SI,REMS,derived_score,derived_score,22418,-0.18394543242482306
train_2020_2023,spearman,SI,RTS,derived_score,derived_score,23685,-0.25617509325857457
train_2020_2023,spearman,mSI,aSI,derived_score,derived_score,22567,0.42140413945807087
train_2020_2023,spearman,mSI,rSI,derived_score,derived_score,22573,-0.9433788328759783
train_2020_2023,spearman,mSI,rSIG,derived_score,derived_score,22424,-0.8580984114091313
train_2020_2023,spearman,mSI,rSIG_Age,derived_score,derived_score,22418,-0.3789789418911087
train_2020_2023,spearman,mSI,SI_G,derived_score,derived_score,22424,0.858100974503907
train_2020_2023,spearman,mSI,SIA_G,derived_score,derived_score,22418,0.378981585021079
train_2020_2023,spearman,mSI,SIAVPU,derived_score,derived_score,22573,0.7924459016639521
train_2020_2023,spearman,mSI,sMS,derived_score,derived_score,22424,-0.12511940223300153
train_2020_2023,spearman,mSI,rSI_sMS,derived_score,derived_score,22424,-0.8507305122167673
train_2020_2023,spearman,mSI,rSI_GCS,derived_score,derived_score,22424,-0.8580987086223824
train_2020_2023,spearman,mSI,rSI_GCSM,derived_score,derived_score,22424,-0.8786869463944855
train_2020_2023,spearman,mSI,qSOFA,derived_score,derived_score,22573,0.26169742179519845
train_2020_2023,spearman,mSI,NEWS2,derived_score,derived_score,2812,0.4575289866595188
train_2020_2023,spearman,mSI,MEWS,derived_score,derived_score,22573,0.4563815118538553
train_2020_2023,spearman,mSI,REMS,derived_score,derived_score,22418,-0.13578638670609647
train_2020_2023,spearman,mSI,RTS,derived_score,derived_score,22424,-0.1771826969793972
train_2020_2023,spearman,aSI,rSI,derived_score,derived_score,23833,-0.4273312449683077
train_2020_2023,spearman,aSI,rSIG,derived_score,derived_score,23673,-0.44748741969896866
train_2020_2023,spearman,aSI,rSIG_Age,derived_score,derived_score,23673,-0.9594949339191601
train_2020_2023,spearman,aSI,SI_G,derived_score,derived_score,23673,0.4474864791961226
train_2020_2023,spearman,aSI,SIA_G,derived_score,derived_score,23673,0.9594948074504465
train_2020_2023,spearman,aSI,SIAVPU,derived_score,derived_score,23833,0.26259126484883866
train_2020_2023,spearman,aSI,sMS,derived_score,derived_score,23675,-0.2570030313165713
train_2020_2023,spearman,aSI,rSI_sMS,derived_score,derived_score,23675,-0.44559147842292707
train_2020_2023,spearman,aSI,rSI_GCS,derived_score,derived_score,23673,-0.4474866362616312
train_2020_2023,spearman,aSI,rSI_GCSM,derived_score,derived_score,23675,-0.44491153546866885
train_2020_2023,spearman,aSI,qSOFA,derived_score,derived_score,23833,0.39460982155128865
train_2020_2023,spearman,aSI,NEWS2,derived_score,derived_score,3039,0.48151124611507923
train_2020_2023,spearman,aSI,MEWS,derived_score,derived_score,23830,0.4295509185243559
train_2020_2023,spearman,aSI,REMS,derived_score,derived_score,22418,0.6686213956798908
train_2020_2023,spearman,aSI,RTS,derived_score,derived_score,23673,-0.32146941970791687
train_2020_2023,spearman,rSI,rSIG,derived_score,derived_score,23685,0.9056690066448809
train_2020_2023,spearman,rSI,rSIG_Age,derived_score,derived_score,23673,0.3818376907461713
train_2020_2023,spearman,rSI,SI_G,derived_score,derived_score,23685,-0.9056704418855176
train_2020_2023,spearman,rSI,SIA_G,derived_score,derived_score,23673,-0.3818397903297223
train_2020_2023,spearman,rSI,SIAVPU,derived_score,derived_score,23845,-0.8521648583048327
train_2020_2023,spearman,rSI,sMS,derived_score,derived_score,23687,0.1176881541836662
train_2020_2023,spearman,rSI,rSI_sMS,derived_score,derived_score,23687,0.8973438420970917
train_2020_2023,spearman,rSI,rSI_GCS,derived_score,derived_score,23685,0.9056687455720543
train_2020_2023,spearman,rSI,rSI_GCSM,derived_score,derived_score,23687,0.9281015082207126
train_2020_2023,spearman,rSI,qSOFA,derived_score,derived_score,23845,-0.3580500957491414
train_2020_2023,spearman,rSI,NEWS2,derived_score,derived_score,3039,-0.4881695867528942
train_2020_2023,spearman,rSI,MEWS,derived_score,derived_score,23842,-0.49581472957144423
train_2020_2023,spearman,rSI,REMS,derived_score,derived_score,22418,0.18394543242482306
train_2020_2023,spearman,rSI,RTS,derived_score,derived_score,23685,0.25617509325857457
train_2020_2023,spearman,rSIG,rSIG_Age,derived_score,derived_score,23673,0.5124208086439385
train_2020_2023,spearman,rSIG,SI_G,derived_score,derived_score,23685,-0.9999999870367932
train_2020_2023,spearman,rSIG,SIA_G,derived_score,derived_score,23673,-0.512422955364316
train_2020_2023,spearman,rSIG,SIAVPU,derived_score,derived_score,23685,-0.6584984122808931
train_2020_2023,spearman,rSIG,sMS,derived_score,derived_score,23685,0.4458374142281575
train_2020_2023,spearman,rSIG,rSI_sMS,derived_score,derived_score,23685,0.9932594668251614
train_2020_2023,spearman,rSIG,rSI_GCS,derived_score,derived_score,23685,0.9999999917842264
train_2020_2023,spearman,rSIG,rSI_GCSM,derived_score,derived_score,23685,0.9907968643624513
train_2020_2023,spearman,rSIG,qSOFA,derived_score,derived_score,23685,-0.5360761103622126
train_2020_2023,spearman,rSIG,NEWS2,derived_score,derived_score,2950,-0.6898339486179188
train_2020_2023,spearman,rSIG,MEWS,derived_score,derived_score,23682,-0.608068368693755
train_2020_2023,spearman,rSIG,REMS,derived_score,derived_score,22418,0.03400425895440457
train_2020_2023,spearman,rSIG,RTS,derived_score,derived_score,23685,0.5291486974445232
train_2020_2023,spearman,rSIG_Age,SI_G,derived_score,derived_score,23673,-0.5124190611007977
train_2020_2023,spearman,rSIG_Age,SIA_G,derived_score,derived_score,23673,-0.999999993911405
train_2020_2023,spearman,rSIG_Age,SIAVPU,derived_score,derived_score,23673,-0.15489667486982361
train_2020_2023,spearman,rSIG_Age,sMS,derived_score,derived_score,23673,0.4538674249030309
train_2020_2023,spearman,rSIG_Age,rSI_sMS,derived_score,derived_score,23673,0.5110521543290136
train_2020_2023,spearman,rSIG_Age,rSI_GCS,derived_score,derived_score,23673,0.5124201011055194
train_2020_2023,spearman,rSIG_Age,rSI_GCSM,derived_score,derived_score,23673,0.49305347755847456
train_2020_2023,spearman,rSIG_Age,qSOFA,derived_score,derived_score,23673,-0.4937283405785715
train_2020_2023,spearman,rSIG_Age,NEWS2,derived_score,derived_score,2950,-0.6542630104517484
train_2020_2023,spearman,rSIG_Age,MEWS,derived_score,derived_score,23670,-0.4927494115153104
train_2020_2023,spearman,rSIG_Age,REMS,derived_score,derived_score,22418,-0.7078272271992523
train_2020_2023,spearman,rSIG_Age,RTS,derived_score,derived_score,23673,0.48461571721032287
train_2020_2023,spearman,SI_G,SIA_G,derived_score,derived_score,23673,0.5124212084692651
train_2020_2023,spearman,SI_G,SIAVPU,derived_score,derived_score,23685,0.6585002855665207
train_2020_2023,spearman,SI_G,sMS,derived_score,derived_score,23685,-0.4458357305853795
train_2020_2023,spearman,SI_G,rSI_sMS,derived_score,derived_score,23685,-0.9932596301223161
train_2020_2023,spearman,SI_G,rSI_GCS,derived_score,derived_score,23685,-0.999999993775457
train_2020_2023,spearman,SI_G,rSI_GCSM,derived_score,derived_score,23685,-0.9907977980385186
train_2020_2023,spearman,SI_G,qSOFA,derived_score,derived_score,23685,0.5360737391597509
train_2020_2023,spearman,SI_G,NEWS2,derived_score,derived_score,2950,0.6898264977668501
train_2020_2023,spearman,SI_G,MEWS,derived_score,derived_score,23682,0.6080676615120925
train_2020_2023,spearman,SI_G,REMS,derived_score,derived_score,22418,-0.034007200196877294
train_2020_2023,spearman,SI_G,RTS,derived_score,derived_score,23685,-0.5291466869356626
train_2020_2023,spearman,SIA_G,SIAVPU,derived_score,derived_score,23673,0.15489842770852985
train_2020_2023,spearman,SIA_G,sMS,derived_score,derived_score,23673,-0.4538678675876175
train_2020_2023,spearman,SIA_G,rSI_sMS,derived_score,derived_score,23673,-0.5110542483959495
train_2020_2023,spearman,SIA_G,rSI_GCS,derived_score,derived_score,23673,-0.512422248251486
train_2020_2023,spearman,SIA_G,rSI_GCSM,derived_score,derived_score,23673,-0.4930555693576619
train_2020_2023,spearman,SIA_G,qSOFA,derived_score,derived_score,23673,0.49372908590008074
train_2020_2023,spearman,SIA_G,NEWS2,derived_score,derived_score,2950,0.6542630176841662
train_2020_2023,spearman,SIA_G,MEWS,derived_score,derived_score,23670,0.49275112988200565
train_2020_2023,spearman,SIA_G,REMS,derived_score,derived_score,22418,0.7078262776802223
train_2020_2023,spearman,SIA_G,RTS,derived_score,derived_score,23673,-0.4846159576941214
train_2020_2023,spearman,SIAVPU,sMS,derived_score,derived_score,23687,0.2911757747472117
train_2020_2023,spearman,SIAVPU,rSI_sMS,derived_score,derived_score,23687,-0.6497476126616765
train_2020_2023,spearman,SIAVPU,rSI_GCS,derived_score,derived_score,23685,-0.6584989791145816
train_2020_2023,spearman,SIAVPU,rSI_GCSM,derived_score,derived_score,23687,-0.6964478013420228
train_2020_2023,spearman,SIAVPU,qSOFA,derived_score,derived_score,23845,0.0500986592625506
train_2020_2023,spearman,SIAVPU,NEWS2,derived_score,derived_score,3039,-0.059538804496627386
train_2020_2023,spearman,SIAVPU,MEWS,derived_score,derived_score,23842,0.23538904494989227
train_2020_2023,spearman,SIAVPU,REMS,derived_score,derived_score,22418,-0.3470783943721917
train_2020_2023,spearman,SIAVPU,RTS,derived_score,derived_score,23685,0.10412611953673528
train_2020_2023,spearman,sMS,rSI_sMS,derived_score,derived_score,23687,0.4693770077807184
train_2020_2023,spearman,sMS,rSI_GCS,derived_score,derived_score,23685,0.4458372175730196
train_2020_2023,spearman,sMS,rSI_GCSM,derived_score,derived_score,23687,0.3950368621361533
train_2020_2023,spearman,sMS,qSOFA,derived_score,derived_score,23687,-0.5967896865159676
train_2020_2023,spearman,sMS,NEWS2,derived_score,derived_score,2951,-0.5526121510608216
train_2020_2023,spearman,sMS,MEWS,derived_score,derived_score,23684,-0.44008385653327337
train_2020_2023,spearman,sMS,REMS,derived_score,derived_score,22418,-0.38808551159851423
train_2020_2023,spearman,sMS,RTS,derived_score,derived_score,23685,0.8212003513624401
train_2020_2023,spearman,rSI_sMS,rSI_GCS,derived_score,derived_score,23685,0.9932595680138931
train_2020_2023,spearman,rSI_sMS,rSI_GCSM,derived_score,derived_score,23687,0.9886020337101878
train_2020_2023,spearman,rSI_sMS,qSOFA,derived_score,derived_score,23687,-0.5381034533671624
train_2020_2023,spearman,rSI_sMS,NEWS2,derived_score,derived_score,2951,-0.6898155685684093
train_2020_2023,spearman,rSI_sMS,MEWS,derived_score,derived_score,23684,-0.6054632316155641
train_2020_2023,spearman,rSI_sMS,REMS,derived_score,derived_score,22418,0.030641256899554516
train_2020_2023,spearman,rSI_sMS,RTS,derived_score,derived_score,23685,0.5346634244259874
train_2020_2023,spearman,rSI_GCS,rSI_GCSM,derived_score,derived_score,23685,0.9907971567609064
train_2020_2023,spearman,rSI_GCS,qSOFA,derived_score,derived_score,23685,-0.5360747877183463
train_2020_2023,spearman,rSI_GCS,NEWS2,derived_score,derived_score,2950,-0.6898306143768447
train_2020_2023,spearman,rSI_GCS,MEWS,derived_score,derived_score,23682,-0.608067769248325
train_2020_2023,spearman,rSI_GCS,REMS,derived_score,derived_score,22418,0.034004751884407956
train_2020_2023,spearman,rSI_GCS,RTS,derived_score,derived_score,23685,0.5291484931658675
train_2020_2023,spearman,rSI_GCSM,qSOFA,derived_score,derived_score,23687,-0.5025632732107773
train_2020_2023,spearman,rSI_GCSM,NEWS2,derived_score,derived_score,2951,-0.6588754946732163
train_2020_2023,spearman,rSI_GCSM,MEWS,derived_score,derived_score,23684,-0.59088912316847
train_2020_2023,spearman,rSI_GCSM,REMS,derived_score,derived_score,22418,0.06043570449492244
train_2020_2023,spearman,rSI_GCSM,RTS,derived_score,derived_score,23685,0.48047842200856
train_2020_2023,spearman,qSOFA,NEWS2,derived_score,derived_score,3039,0.8314262525511882
train_2020_2023,spearman,qSOFA,MEWS,derived_score,derived_score,23842,0.6768110691941785
train_2020_2023,spearman,qSOFA,REMS,derived_score,derived_score,22418,0.36946185294769396
train_2020_2023,spearman,qSOFA,RTS,derived_score,derived_score,23685,-0.7210840320463429
train_2020_2023,spearman,NEWS2,MEWS,derived_score,derived_score,3039,0.8199570852699456
train_2020_2023,spearman,NEWS2,REMS,derived_score,derived_score,2730,0.5872029097958258
train_2020_2023,spearman,NEWS2,RTS,derived_score,derived_score,2950,-0.627069052317002
train_2020_2023,spearman,MEWS,REMS,derived_score,derived_score,22418,0.3970499126652404
train_2020_2023,spearman,MEWS,RTS,derived_score,derived_score,23682,-0.5399814946779139
train_2020_2023,spearman,REMS,RTS,derived_score,derived_score,22418,-0.3985159908673594
validation_2024,pearson,EMT_年齡,prehosp_sbp,vital,vital,7370,0.14512691444293752
validation_2024,pearson,EMT_年齡,prehosp_dbp,vital,vital,6352,0.012190077042330851
validation_2024,pearson,EMT_年齡,prehosp_hr,vital,vital,7340,0.007134194310547185
validation_2024,pearson,EMT_年齡,prehosp_rr,vital,vital,7340,0.1163772811921147
validation_2024,pearson,EMT_年齡,prehosp_spo2,vital,vital,7330,-0.18071631768724275
validation_2024,pearson,EMT_年齡,prehosp_bt,vital,vital,7333,0.11189935512375847
validation_2024,pearson,EMT_年齡,prehosp_gcs,vital,vital,7285,-0.19951662803008552
validation_2024,pearson,EMT_年齡,prehosp_gcs_m,vital,vital,7292,-0.17523956408769917
validation_2024,pearson,EMT_年齡,MAP,vital,derived_score,6352,0.11581574897802348
validation_2024,pearson,EMT_年齡,SI,vital,derived_score,7331,-0.05441760685803759
validation_2024,pearson,EMT_年齡,mSI,vital,derived_score,6352,-0.045556612144965425
validation_2024,pearson,EMT_年齡,aSI,vital,derived_score,7331,0.6710750186836173
validation_2024,pearson,EMT_年齡,rSI,vital,derived_score,7331,0.13364174105915277
validation_2024,pearson,EMT_年齡,rSIG,vital,derived_score,7276,0.0378365543439392
validation_2024,pearson,EMT_年齡,rSIG_Age,vital,derived_score,7276,-0.7710422301272667
validation_2024,pearson,EMT_年齡,SI_G,vital,derived_score,7276,0.09843191873743538
validation_2024,pearson,EMT_年齡,SIA_G,vital,derived_score,7276,0.4052923629974032
validation_2024,pearson,EMT_年齡,SIAVPU,vital,derived_score,7331,-0.15340002664335806
validation_2024,pearson,EMT_年齡,sMS,vital,derived_score,7292,-0.20710870392332034
validation_2024,pearson,EMT_年齡,rSI_sMS,vital,derived_score,7283,0.024603602704533063
validation_2024,pearson,EMT_年齡,rSI_GCS,vital,derived_score,7276,0.03783655434393919
validation_2024,pearson,EMT_年齡,rSI_GCSM,vital,derived_score,7283,0.051605107868589066
validation_2024,pearson,EMT_年齡,qSOFA,vital,derived_score,7331,0.18228636871899023
validation_2024,pearson,EMT_年齡,NEWS2,vital,derived_score,1065,0.08624636683727331
validation_2024,pearson,EMT_年齡,MEWS,vital,derived_score,7330,0.1781827569894624
validation_2024,pearson,EMT_年齡,REMS,vital,derived_score,6306,0.8182883855741049
validation_2024,pearson,EMT_年齡,RTS,vital,derived_score,7276,-0.17488568078010552
validation_2024,pearson,prehosp_sbp,prehosp_dbp,vital,vital,6354,0.6736310130520542
validation_2024,pearson,prehosp_sbp,prehosp_hr,vital,vital,7337,0.07333627856238993
validation_2024,pearson,prehosp_sbp,prehosp_rr,vital,vital,7337,-0.032478067143492426
validation_2024,pearson,prehosp_sbp,prehosp_spo2,vital,vital,7333,0.11813148229782978
validation_2024,pearson,prehosp_sbp,prehosp_bt,vital,vital,7336,0.0183088650613
validation_2024,pearson,prehosp_sbp,prehosp_gcs,vital,vital,7282,0.06663043226820904
validation_2024,pearson,prehosp_sbp,prehosp_gcs_m,vital,vital,7289,0.06432240903100417
validation_2024,pearson,prehosp_sbp,MAP,vital,derived_score,6354,0.9058260649845737
validation_2024,pearson,prehosp_sbp,SI,vital,derived_score,7337,-0.7135537563552659
validation_2024,pearson,prehosp_sbp,mSI,vital,derived_score,6354,-0.5736967527091765
validation_2024,pearson,prehosp_sbp,aSI,vital,derived_score,7331,-0.4129421466184922
validation_2024,pearson,prehosp_sbp,rSI,vital,derived_score,7337,0.7491297045659266
validation_2024,pearson,prehosp_sbp,rSIG,vital,derived_score,7282,0.6657084356855549
validation_2024,pearson,prehosp_sbp,rSIG_Age,vital,derived_score,7276,0.19628875904704426
validation_2024,pearson,prehosp_sbp,SI_G,vital,derived_score,7282,-0.36065564152060714
validation_2024,pearson,prehosp_sbp,SIA_G,vital,derived_score,7276,-0.2639538344386703
validation_2024,pearson,prehosp_sbp,SIAVPU,vital,derived_score,7337,-0.623144387137414
validation_2024,pearson,prehosp_sbp,sMS,vital,derived_score,7289,0.06816102377588117
validation_2024,pearson,prehosp_sbp,rSI_sMS,vital,derived_score,7289,0.6503651609035653
validation_2024,pearson,prehosp_sbp,rSI_GCS,vital,derived_score,7282,0.665708435685555
validation_2024,pearson,prehosp_sbp,rSI_GCSM,vital,derived_score,7289,0.6731182192401344
validation_2024,pearson,prehosp_sbp,qSOFA,vital,derived_score,7337,-0.4877084180248108
validation_2024,pearson,prehosp_sbp,NEWS2,vital,derived_score,1065,-0.3285897992840507
validation_2024,pearson,prehosp_sbp,MEWS,vital,derived_score,7336,-0.21414325257600494
validation_2024,pearson,prehosp_sbp,REMS,vital,derived_score,6306,0.28471505390190877
validation_2024,pearson,prehosp_sbp,RTS,vital,derived_score,7282,0.2104924810687508
validation_2024,pearson,prehosp_dbp,prehosp_hr,vital,vital,6354,0.14976830228491914
validation_2024,pearson,prehosp_dbp,prehosp_rr,vital,vital,6354,0.017476189196430136
validation_2024,pearson,prehosp_dbp,prehosp_spo2,vital,vital,6354,0.059522172966777934
validation_2024,pearson,prehosp_dbp,prehosp_bt,vital,vital,6354,-0.007361202002821064
validation_2024,pearson,prehosp_dbp,prehosp_gcs,vital,vital,6308,0.07089458857179637
validation_2024,pearson,prehosp_dbp,prehosp_gcs_m,vital,vital,6308,0.0637038934345602
validation_2024,pearson,prehosp_dbp,MAP,vital,derived_score,6354,0.9232984570532
validation_2024,pearson,prehosp_dbp,SI,vital,derived_score,6354,-0.3919758089456235
validation_2024,pearson,prehosp_dbp,mSI,vital,derived_score,6354,-0.5188255948591571
validation_2024,pearson,prehosp_dbp,aSI,vital,derived_score,6352,-0.26013186871161
validation_2024,pearson,prehosp_dbp,rSI,vital,derived_score,6354,0.38698315950786194
validation_2024,pearson,prehosp_dbp,rSIG,vital,derived_score,6308,0.34801436438061123
validation_2024,pearson,prehosp_dbp,rSIG_Age,vital,derived_score,6306,0.1205072852459122
validation_2024,pearson,prehosp_dbp,SI_G,vital,derived_score,6308,-0.2242172369690803
validation_2024,pearson,prehosp_dbp,SIA_G,vital,derived_score,6306,-0.18854793660494118
validation_2024,pearson,prehosp_dbp,SIAVPU,vital,derived_score,6354,-0.30009050978428975
validation_2024,pearson,prehosp_dbp,sMS,vital,derived_score,6308,0.06790731370258311
validation_2024,pearson,prehosp_dbp,rSI_sMS,vital,derived_score,6308,0.3382761653709154
validation_2024,pearson,prehosp_dbp,rSI_GCS,vital,derived_score,6308,0.3480143643806113
validation_2024,pearson,prehosp_dbp,rSI_GCSM,vital,derived_score,6308,0.3484739659013338
validation_2024,pearson,prehosp_dbp,qSOFA,vital,derived_score,6354,-0.24919250407745802
validation_2024,pearson,prehosp_dbp,NEWS2,vital,derived_score,892,-0.19745066324276303
validation_2024,pearson,prehosp_dbp,MEWS,vital,derived_score,6354,-0.014969329982384134
validation_2024,pearson,prehosp_dbp,REMS,vital,derived_score,6306,0.15035917255066394
validation_2024,pearson,prehosp_dbp,RTS,vital,derived_score,6308,0.1266687967912992
validation_2024,pearson,prehosp_hr,prehosp_rr,vital,vital,7346,0.18997978517704076
validation_2024,pearson,prehosp_hr,prehosp_spo2,vital,vital,7336,-0.12779055146332816
validation_2024,pearson,prehosp_hr,prehosp_bt,vital,vital,7339,0.24680435743450369
validation_2024,pearson,prehosp_hr,prehosp_gcs,vital,vital,7291,-0.054199354510858895
validation_2024,pearson,prehosp_hr,prehosp_gcs_m,vital,vital,7298,-0.05555042269882322
validation_2024,pearson,prehosp_hr,MAP,vital,derived_score,6354,0.12125733378446629
validation_2024,pearson,prehosp_hr,SI,vital,derived_score,7337,0.5797924183636003
validation_2024,pearson,prehosp_hr,mSI,vital,derived_score,6354,0.675777881534896
validation_2024,pearson,prehosp_hr,aSI,vital,derived_score,7331,0.4113258786679753
validation_2024,pearson,prehosp_hr,rSI,vital,derived_score,7337,-0.5539385982207922
validation_2024,pearson,prehosp_hr,rSIG,vital,derived_score,7282,-0.49390205815945387
validation_2024,pearson,prehosp_hr,rSIG_Age,vital,derived_score,7276,-0.2826241163241729
validation_2024,pearson,prehosp_hr,SI_G,vital,derived_score,7282,0.33011367749187537
validation_2024,pearson,prehosp_hr,SIA_G,vital,derived_score,7276,0.2754593734030418
validation_2024,pearson,prehosp_hr,SIAVPU,vital,derived_score,7337,0.48947958933081065
validation_2024,pearson,prehosp_hr,sMS,vital,derived_score,7298,-0.06193722200083995
validation_2024,pearson,prehosp_hr,rSI_sMS,vital,derived_score,7289,-0.48393473331570175
validation_2024,pearson,prehosp_hr,rSI_GCS,vital,derived_score,7282,-0.4939020581594539
validation_2024,pearson,prehosp_hr,rSI_GCSM,vital,derived_score,7289,-0.49982917997338694
validation_2024,pearson,prehosp_hr,qSOFA,vital,derived_score,7337,0.07640445308850083
validation_2024,pearson,prehosp_hr,NEWS2,vital,derived_score,1065,0.3349576146053251
validation_2024,pearson,prehosp_hr,MEWS,vital,derived_score,7336,0.502421283164527
validation_2024,pearson,prehosp_hr,REMS,vital,derived_score,6306,0.11419378492472854
validation_2024,pearson,prehosp_hr,RTS,vital,derived_score,7282,-0.06210463403478314
validation_2024,pearson,prehosp_rr,prehosp_spo2,vital,vital,7336,-0.1728651958702708
validation_2024,pearson,prehosp_rr,prehosp_bt,vital,vital,7339,0.06675927133622962
validation_2024,pearson,prehosp_rr,prehosp_gcs,vital,vital,7291,-0.09598072388348146
validation_2024,pearson,prehosp_rr,prehosp_gcs_m,vital,vital,7298,-0.09006882798712318
validation_2024,pearson,prehosp_rr,MAP,vital,derived_score,6354,0.007870865400194285
validation_2024,pearson,prehosp_rr,SI,vital,derived_score,7337,0.14035228548712608
validation_2024,pearson,prehosp_rr,mSI,vital,derived_score,6354,0.12486021425169185
validation_2024,pearson,prehosp_rr,aSI,vital,derived_score,7331,0.1928528949901002
validation_2024,pearson,prehosp_rr,rSI,vital,derived_score,7337,-0.10380997884280672
validation_2024,pearson,prehosp_rr,rSIG,vital,derived_score,7282,-0.13764189017806255
validation_2024,pearson,prehosp_rr,rSIG_Age,vital,derived_score,7276,-0.1468357303694412
validation_2024,pearson,prehosp_rr,SI_G,vital,derived_score,7282,0.12618596875008117
validation_2024,pearson,prehosp_rr,SIA_G,vital,derived_score,7276,0.1527990657391221
validation_2024,pearson,prehosp_rr,SIAVPU,vital,derived_score,7337,0.059527204636204964
validation_2024,pearson,prehosp_rr,sMS,vital,derived_score,7298,-0.11574172288449822
validation_2024,pearson,prehosp_rr,rSI_sMS,vital,derived_score,7289,-0.14383508107143314
validation_2024,pearson,prehosp_rr,rSI_GCS,vital,derived_score,7282,-0.13764189017806255
validation_2024,pearson,prehosp_rr,rSI_GCSM,vital,derived_score,7289,-0.13726352670173778
validation_2024,pearson,prehosp_rr,qSOFA,vital,derived_score,7337,0.42833225229331356
validation_2024,pearson,prehosp_rr,NEWS2,vital,derived_score,1065,0.3890044918657712
validation_2024,pearson,prehosp_rr,MEWS,vital,derived_score,7336,0.3816560149555551
validation_2024,pearson,prehosp_rr,REMS,vital,derived_score,6306,0.17130196122640798
validation_2024,pearson,prehosp_rr,RTS,vital,derived_score,7282,-0.12641921853242002
validation_2024,pearson,prehosp_spo2,prehosp_bt,vital,vital,7335,-0.04830641322960043
