id,group,outcome,model,role,trained_population,target_n,missing_target_rows,coverage,n,events,AUROC,AUPRC,Brier,prevalence
overall_S6_score_RTS,overall,S6,score_RTS,overall_trained_single_score_logistic_probability,overall,7289,7,score_component_available_subset_of_current_cohort,7282,308,0.5926546746915258,0.06605259374155018,0.23538817042460888,0.04229607250755287
medicine_S6_score_RTS,medicine,S6,score_RTS,overall_trained_single_score_logistic_probability,overall,4770,198,score_component_available_subset_of_current_cohort,4572,268,0.5840883003661987,0.07778302106469409,0.24606646750463446,0.05861767279090114
surgery_S6_score_RTS,surgery,S6,score_RTS,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,40,0.5605976208459215,0.06896808738506377,0.2174752536092519,0.01488095238095238
overall_S6_score_rSI_GCS_alias,overall,S6,score_rSI_GCS_alias,overall_trained_single_score_logistic_probability,overall,7289,7,score_component_available_subset_of_current_cohort,7282,308,0.6061239985996223,0.07289116459353719,0.24401317442476578,0.04229607250755287
medicine_S6_score_rSI_GCS_alias,medicine,S6,score_rSI_GCS_alias,overall_trained_single_score_logistic_probability,overall,4770,198,score_component_available_subset_of_current_cohort,4572,268,0.5876484214614659,0.08568806340977525,0.2567331320434283,0.05861767279090114
surgery_S6_score_rSI_GCS_alias,surgery,S6,score_rSI_GCS_alias,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,40,0.5676123489425982,0.06434768203687645,0.2222874167185904,0.01488095238095238
overall_P1_knn_classifier,overall,P1,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,overall,7289,0,exact_current_cohort,7289,60,0.7142089731175358,0.1687440066518617,0.007660799302711255,0.00823158183564275
overall_P2_knn_classifier,overall,P2,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,overall,7289,0,exact_current_cohort,7289,526,0.8423675231310603,0.3499535817537013,0.05548918079946232,0.0721635340924681
overall_P3_knn_classifier,overall,P3,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,overall,7289,0,exact_current_cohort,7289,237,0.8284294367818569,0.2588811998507575,0.02736347390390772,0.03251474825078886
overall_S1_knn_classifier,overall,S1,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,overall,7289,0,exact_current_cohort,7289,135,0.7917549363733316,0.1728558368658396,0.016769202174465054,0.018521059130196187
overall_S2_knn_classifier,overall,S2,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,overall,7289,0,exact_current_cohort,7289,226,0.8338230263908013,0.2368218417310106,0.02662004885822594,0.031005624914254355
overall_S3_knn_classifier,overall,S3,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,overall,7289,0,exact_current_cohort,7289,2086,0.7266764196258925,0.5217608693205474,0.17720691214357176,0.28618466181917956
overall_S4_knn_classifier,overall,S4,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,overall,7289,0,exact_current_cohort,7289,707,0.7792891934069043,0.3203178988686694,0.07692223827843031,0.09699547262999039
overall_S5_knn_classifier,overall,S5,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,overall,7289,0,exact_current_cohort,7289,89,0.7107045880149813,0.044244650159955434,0.011946116730163872,0.012210179722870078
overall_S6_knn_classifier,overall,S6,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,overall,7289,0,exact_current_cohort,7289,308,0.7277271145986232,0.1131129138522796,0.039466080687493674,0.04225545342296611
medicine_P1_knn_classifier,medicine,P1,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,medicine,4770,0,exact_current_cohort,4770,98,0.8232763139502377,0.40862575239647614,0.01578690652013429,0.020545073375262055
medicine_P2_knn_classifier,medicine,P2,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,medicine,4770,0,exact_current_cohort,4770,568,0.8195294745627502,0.45304880580569223,0.08422975644337685,0.1190775681341719
medicine_P3_knn_classifier,medicine,P3,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,medicine,4770,0,exact_current_cohort,4770,253,0.8265078521982392,0.2898646695151172,0.0432493613302772,0.0530398322851153
medicine_S1_knn_classifier,medicine,S1,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,medicine,4770,0,exact_current_cohort,4770,174,0.826664615907886,0.3629275358567649,0.028210324743818196,0.03647798742138365
medicine_S2_knn_classifier,medicine,S2,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,medicine,4770,0,exact_current_cohort,4770,267,0.835848094611915,0.38373288972693664,0.04297132226743247,0.0559748427672956
medicine_S3_knn_classifier,medicine,S3,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,medicine,4770,0,exact_current_cohort,4770,1606,0.7114250763177907,0.5455759221502032,0.1968786917025556,0.3366876310272537
medicine_S4_knn_classifier,medicine,S4,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,medicine,4770,0,exact_current_cohort,4770,615,0.7506098050150178,0.32080199392276804,0.100938593634573,0.1289308176100629
medicine_S5_knn_classifier,medicine,S5,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,medicine,4770,0,exact_current_cohort,4770,90,0.7101994301994301,0.10268211898381276,0.01804195056476895,0.018867924528301886
medicine_S6_knn_classifier,medicine,S6,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,medicine,4770,0,exact_current_cohort,4770,288,0.6981072437899748,0.1336403961442933,0.05575843900544882,0.06037735849056604
surgery_P1_knn_classifier,surgery,P1,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,surgery,2712,0,exact_current_cohort,2712,9,0.7197558268590455,0.3415872475606989,0.0031078535854078848,0.00331858407079646
surgery_P2_knn_classifier,surgery,P2,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,surgery,2712,0,exact_current_cohort,2712,41,0.8260357407018473,0.27981136448573984,0.012723056754389148,0.015117994100294985
surgery_P3_knn_classifier,surgery,P3,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,surgery,2712,0,exact_current_cohort,2712,32,0.878399020522388,0.6519353034071304,0.007537558677283878,0.011799410029498525
surgery_S1_knn_classifier,surgery,S1,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,surgery,2712,0,exact_current_cohort,2712,17,0.8019425952199061,0.2837407037918157,0.005636168430806866,0.006268436578171091
surgery_S2_knn_classifier,surgery,S2,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,surgery,2712,0,exact_current_cohort,2712,24,0.7834511408730158,0.2462117285130535,0.007781154092529038,0.008849557522123894
surgery_S3_knn_classifier,surgery,S3,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,surgery,2712,0,exact_current_cohort,2712,521,0.686050331534256,0.3568790536964248,0.14444392436124662,0.19210914454277286
surgery_S4_knn_classifier,surgery,S4,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,surgery,2712,0,exact_current_cohort,2712,140,0.7775411019773385,0.32417500467679256,0.04176759987199521,0.051622418879056046
surgery_S5_knn_classifier,surgery,S5,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,surgery,2712,0,exact_current_cohort,2712,14,0.5830376998835116,0.042013259067895464,0.005178887283177007,0.005162241887905605
surgery_S6_knn_classifier,surgery,S6,knn_classifier,new_prespecified_original_stage1b_default_knn_comparator,surgery,2712,0,exact_current_cohort,2712,42,0.6916354556803994,0.09610317472351206,0.014817391065938247,0.015486725663716814
